Nr:	 N:	 X:	 E:
6.8e-07	1.00997	0.504974	4.90957
6.9e-07	1.00997	0.504974	4.91025
7e-07	1.00997	0.504973	4.91093
7.1e-07	1.00997	0.504972	4.91163
7.19999e-07	1.00997	0.504971	4.91236
7.29999e-07	1.00997	0.504971	4.91308
7.39999e-07	1.00997	0.50497	4.91379
7.49999e-07	1.00997	0.504969	4.91455
7.59999e-07	1.00997	0.504968	4.91527
7.69999e-07	1.00997	0.504968	4.91606
7.79999e-07	1.00997	0.504967	4.9168
7.89999e-07	1.00996	0.504966	4.9176
7.99999e-07	1.00996	0.504965	4.91836
8.09999e-07	1.00996	0.504964	4.91917
8.19999e-07	1.00996	0.504963	4.91998
8.29999e-07	1.00996	0.504963	4.92077
8.39999e-07	1.00996	0.504962	4.92163
8.49999e-07	1.00996	0.504961	4.92244
8.59999e-07	1.00996	0.50496	4.92328
8.69999e-07	1.00996	0.504959	4.92416
8.79999e-07	1.00996	0.504958	4.92501
8.89999e-07	1.00996	0.504957	4.92587
8.99999e-07	1.00996	0.504956	4.92678
9.09999e-07	1.00995	0.504955	4.92767
9.19999e-07	1.00995	0.504954	4.92854
9.29999e-07	1.00995	0.504953	4.92946
9.39999e-07	1.00995	0.504953	4.93041
9.49999e-07	1.00995	0.504951	4.93133
9.59999e-07	1.00995	0.50495	4.93225
9.69999e-07	1.00995	0.504949	4.9332
9.79999e-07	1.00995	0.504948	4.93419
9.89999e-07	1.00995	0.504947	4.93516
9.99999e-07	1.00995	0.504946	4.93611
1.01e-06	1.00994	0.504945	4.93709
1.02e-06	1.00994	0.504944	4.9381
1.03e-06	1.00994	0.504943	4.93913
1.04e-06	1.00994	0.504942	4.94015
1.05e-06	1.00994	0.504941	4.94115
1.06e-06	1.00994	0.50494	4.94217
1.07e-06	1.00994	0.504939	4.94322
1.08e-06	1.00994	0.504938	4.9443
1.09e-06	1.00994	0.504936	4.94538
1.1e-06	1.00993	0.504935	4.94645
1.11e-06	1.00993	0.504934	4.94751
1.12e-06	1.00993	0.504933	4.94859
1.13e-06	1.00993	0.504932	4.9497
1.14e-06	1.00993	0.504931	4.95084
1.15e-06	1.00993	0.504929	4.95198
1.16e-06	1.00993	0.504928	4.95311
1.17e-06	1.00993	0.504927	4.95424
1.18e-06	1.00992	0.504926	4.95537
1.19e-06	1.00992	0.504924	4.95652
1.2e-06	1.00992	0.504923	4.95769
1.21e-06	1.00992	0.504922	4.9589
1.22e-06	1.00992	0.504921	4.96011
1.23e-06	1.00992	0.50492	4.96132
1.24e-06	1.00992	0.504918	4.96252
1.25e-06	1.00992	0.504917	4.96372
1.26e-06	1.00991	0.504916	4.96492
1.27e-06	1.00991	0.504914	4.96615
1.28e-06	1.00991	0.504913	4.96741
1.29e-06	1.00991	0.504912	4.96868
1.3e-06	1.00991	0.50491	4.96997
1.31e-06	1.00991	0.504909	4.97126
1.32e-06	1.00991	0.504908	4.97255
1.33e-06	1.0099	0.504906	4.97384
1.34e-06	1.0099	0.504905	4.97513
1.35e-06	1.0099	0.504903	4.97642
1.36e-06	1.0099	0.504902	4.97773
1.37e-06	1.0099	0.504901	4.97906
1.38e-06	1.0099	0.504899	4.98042
1.39e-06	1.0099	0.504898	4.98179
1.4e-06	1.00989	0.504896	4.98317
1.41e-06	1.00989	0.504895	4.98456
1.42e-06	1.00989	0.504893	4.98595
1.43e-06	1.00989	0.504892	4.98734
1.44e-06	1.00989	0.50489	4.98874
1.45e-06	1.00989	0.504889	4.99012
1.46e-06	1.00989	0.504887	4.99152
1.47e-06	1.00988	0.504886	4.99295
1.48e-06	1.00988	0.504884	4.99437
1.49e-06	1.00988	0.504883	4.99583
1.5e-06	1.00988	0.504881	4.99731
1.51e-06	1.00988	0.504879	4.99879
1.52e-06	1.00988	0.504878	5.0003
1.53e-06	1.00988	0.504876	5.00179
1.54e-06	1.00987	0.504875	5.00332
1.55e-06	1.00987	0.504873	5.0048
1.56e-06	1.00987	0.504871	5.00633
1.57e-06	1.00987	0.50487	5.00783
1.58e-06	1.00987	0.504868	5.00936
1.59e-06	1.00987	0.504867	5.01087
1.6e-06	1.00986	0.504865	5.01241
1.61e-06	1.00986	0.504863	5.01398
1.62e-06	1.00986	0.504861	5.01555
1.63e-06	1.00986	0.50486	5.01715
1.64e-06	1.00986	0.504858	5.01874
1.65e-06	1.00986	0.504856	5.02037
1.66e-06	1.00985	0.504855	5.02201
1.67e-06	1.00985	0.504853	5.02364
1.68e-06	1.00985	0.504851	5.0253
1.69e-06	1.00985	0.504849	5.02694
1.7e-06	1.00985	0.504848	5.02858
1.71e-06	1.00985	0.504846	5.03026
1.72e-06	1.00984	0.504844	5.03191
1.73e-06	1.00984	0.504842	5.03357
1.74e-06	1.00984	0.50484	5.03525
1.75e-06	1.00984	0.504839	5.03692
1.76e-06	1.00984	0.504837	5.0386
1.77e-06	1.00983	0.504835	5.04033
1.78e-06	1.00983	0.504833	5.04206
1.79e-06	1.00983	0.504831	5.04378
1.8e-06	1.00983	0.504829	5.04555
1.81e-06	1.00983	0.504827	5.04733
1.82e-06	1.00983	0.504825	5.04909
1.83e-06	1.00982	0.504823	5.05088
1.84e-06	1.00982	0.504821	5.05271
1.85e-06	1.00982	0.50482	5.05452
1.86e-06	1.00982	0.504818	5.05632
1.87e-06	1.00982	0.504816	5.05815
1.88e-06	1.00981	0.504814	5.05999
1.89e-06	1.00981	0.504812	5.06181
1.9e-06	1.00981	0.504809	5.06363
1.91e-06	1.00981	0.504808	5.06548
1.92e-06	1.00981	0.504806	5.06735
1.93e-06	1.0098	0.504804	5.0692
1.94e-06	1.0098	0.504802	5.07105
1.95e-06	1.0098	0.5048	5.07293
1.96e-06	1.0098	0.504797	5.07483
1.97e-06	1.0098	0.504795	5.07672
1.98e-06	1.00979	0.504793	5.07862
1.99e-06	1.00979	0.504791	5.08053
2e-06	1.00979	0.504789	5.08249
2.01e-06	1.00979	0.504787	5.08446
2.02e-06	1.00979	0.504785	5.08643
2.03e-06	1.00978	0.504783	5.0884
2.04e-06	1.00978	0.50478	5.09039
2.05e-06	1.00978	0.504778	5.09241
2.06e-06	1.00978	0.504776	5.09443
2.07e-06	1.00978	0.504774	5.09644
2.08e-06	1.00977	0.504772	5.09845
2.09e-06	1.00977	0.504769	5.10049
2.1e-06	1.00977	0.504767	5.10255
2.11e-06	1.00977	0.504765	5.10461
2.12e-06	1.00976	0.504763	5.10667
2.13e-06	1.00976	0.504761	5.10872
2.14e-06	1.00976	0.504758	5.11078
2.15e-06	1.00976	0.504756	5.11287
2.16e-06	1.00976	0.504754	5.11495
2.17e-06	1.00975	0.504751	5.11704
2.18e-06	1.00975	0.504749	5.11913
2.19e-06	1.00975	0.504747	5.12121
2.2e-06	1.00975	0.504744	5.12331
2.21e-06	1.00975	0.504742	5.12545
2.22e-06	1.00974	0.50474	5.12761
2.23e-06	1.00974	0.504737	5.12976
2.24e-06	1.00974	0.504735	5.13193
2.25e-06	1.00974	0.504733	5.13408
2.26e-06	1.00973	0.50473	5.13626
2.27e-06	1.00973	0.504728	5.13846
2.28e-06	1.00973	0.504725	5.14069
2.29e-06	1.00973	0.504723	5.14292
2.3e-06	1.00972	0.50472	5.14515
2.31e-06	1.00972	0.504718	5.14739
2.32e-06	1.00972	0.504716	5.14962
2.33e-06	1.00972	0.504713	5.1519
2.34e-06	1.00971	0.504711	5.15418
2.35e-06	1.00971	0.504708	5.15649
2.36e-06	1.00971	0.504706	5.15881
2.37e-06	1.00971	0.504703	5.16112
2.38e-06	1.00971	0.5047	5.16343
2.39e-06	1.0097	0.504698	5.16574
2.4e-06	1.0097	0.504695	5.16807
2.41e-06	1.0097	0.504693	5.1704
2.42e-06	1.0097	0.50469	5.17277
2.43e-06	1.00969	0.504688	5.17512
2.44e-06	1.00969	0.504685	5.17748
2.45e-06	1.00969	0.504682	5.17984
2.46e-06	1.00969	0.50468	5.18218
2.47e-06	1.00968	0.504677	5.18456
2.48e-06	1.00968	0.504674	5.18693
2.49e-06	1.00968	0.504672	5.18933
2.5e-06	1.00968	0.504669	5.19176
2.51e-06	1.00967	0.504666	5.19418
2.52e-06	1.00967	0.504664	5.19662
2.53e-06	1.00967	0.504661	5.19905
2.54e-06	1.00967	0.504658	5.20147
2.55e-06	1.00966	0.504655	5.20392
2.56e-06	1.00966	0.504653	5.20636
2.57e-06	1.00966	0.50465	5.20883
2.58e-06	1.00966	0.504647	5.21133
2.59e-06	1.00965	0.504644	5.21382
2.6e-06	1.00965	0.504642	5.21634
2.61e-06	1.00965	0.504639	5.21887
2.62e-06	1.00964	0.504636	5.22138
2.63e-06	1.00964	0.504633	5.2239
2.64e-06	1.00964	0.50463	5.22645
2.65e-06	1.00964	0.504627	5.229
2.66e-06	1.00963	0.504624	5.23156
2.67e-06	1.00963	0.504621	5.23417
2.68e-06	1.00963	0.504619	5.23679
2.69e-06	1.00963	0.504616	5.2394
2.7e-06	1.00962	0.504613	5.24204
2.71e-06	1.00962	0.50461	5.24469
2.72e-06	1.00962	0.504607	5.24731
2.73e-06	1.00961	0.504604	5.24995
2.74e-06	1.00961	0.504601	5.25261
2.75e-06	1.00961	0.504598	5.25527
2.76e-06	1.00961	0.504595	5.25793
2.77e-06	1.0096	0.504592	5.26063
2.78e-06	1.0096	0.504589	5.26335
2.79e-06	1.0096	0.504586	5.26605
2.8e-06	1.0096	0.504583	5.26876
2.81e-06	1.00959	0.50458	5.27148
2.82e-06	1.00959	0.504577	5.27421
2.83e-06	1.00959	0.504574	5.27692
2.84e-06	1.00958	0.504571	5.27963
2.85e-06	1.00958	0.504568	5.28238
2.86e-06	1.00958	0.504565	5.28515
2.87e-06	1.00958	0.504561	5.2879
2.88e-06	1.00957	0.504558	5.29066
2.89e-06	1.00957	0.504555	5.29347
2.9e-06	1.00957	0.504552	5.29629
2.91e-06	1.00956	0.504549	5.29909
2.92e-06	1.00956	0.504546	5.30189
2.93e-06	1.00956	0.504542	5.30471
2.94e-06	1.00955	0.504539	5.30754
2.95e-06	1.00955	0.504536	5.31035
2.96e-06	1.00955	0.504533	5.31317
2.97e-06	1.00955	0.504529	5.31599
2.98e-06	1.00954	0.504526	5.31886
2.99e-06	1.00954	0.504523	5.32173
3e-06	1.00954	0.50452	5.3246
3.01e-06	1.00953	0.504516	5.32749
3.02e-06	1.00953	0.504513	5.33038
3.03e-06	1.00953	0.50451	5.33333
3.04e-06	1.00952	0.504506	5.33624
3.05e-06	1.00952	0.504503	5.33916
3.06e-06	1.00952	0.5045	5.34207
3.07e-06	1.00952	0.504497	5.34501
3.08e-06	1.00951	0.504493	5.34796
3.09e-06	1.00951	0.50449	5.35092
3.1e-06	1.00951	0.504486	5.35387
3.11e-06	1.0095	0.504483	5.35685
3.12e-06	1.0095	0.504479	5.35985
3.13e-06	1.0095	0.504476	5.36289
3.14e-06	1.00949	0.504473	5.36592
3.15e-06	1.00949	0.504469	5.36898
3.16e-06	1.00949	0.504466	5.37202
3.17e-06	1.00948	0.504462	5.37509
3.18e-06	1.00948	0.504459	5.37816
3.19e-06	1.00948	0.504455	5.38127
3.2e-06	1.00947	0.504452	5.38434
3.21e-06	1.00947	0.504448	5.38743
3.22e-06	1.00947	0.504445	5.39051
3.23e-06	1.00946	0.504441	5.39362
3.24e-06	1.00946	0.504437	5.39676
3.25e-06	1.00946	0.504434	5.39988
3.26e-06	1.00946	0.50443	5.40303
3.27e-06	1.00945	0.504427	5.40616
3.28e-06	1.00945	0.504423	5.40933
3.29e-06	1.00945	0.504419	5.41253
3.3e-06	1.00944	0.504416	5.41573
3.31e-06	1.00944	0.504412	5.41895
3.32e-06	1.00944	0.504408	5.42214
3.33e-06	1.00943	0.504405	5.42534
3.34e-06	1.00943	0.504401	5.42856
3.35e-06	1.00943	0.504397	5.43178
3.36e-06	1.00942	0.504394	5.43502
3.37e-06	1.00942	0.50439	5.43826
3.38e-06	1.00941	0.504386	5.44148
3.39e-06	1.00941	0.504382	5.44473
3.4e-06	1.00941	0.504379	5.44797
3.41e-06	1.0094	0.504375	5.45124
3.42e-06	1.0094	0.504371	5.45455
3.43e-06	1.0094	0.504367	5.45785
3.44e-06	1.00939	0.504363	5.46116
3.45e-06	1.00939	0.50436	5.46449
3.46e-06	1.00939	0.504356	5.46781
3.47e-06	1.00938	0.504352	5.47115
3.48e-06	1.00938	0.504348	5.47451
3.49e-06	1.00938	0.504344	5.47787
3.5e-06	1.00937	0.50434	5.48124
3.51e-06	1.00937	0.504336	5.48461
3.52e-06	1.00937	0.504333	5.48797
3.53e-06	1.00936	0.504329	5.49131
3.54e-06	1.00936	0.504325	5.4947
3.55e-06	1.00936	0.504321	5.49808
3.56e-06	1.00935	0.504317	5.50148
3.57e-06	1.00935	0.504313	5.5049
3.58e-06	1.00934	0.504309	5.50832
3.59e-06	1.00934	0.504305	5.51171
3.6e-06	1.00934	0.504301	5.51514
3.61e-06	1.00933	0.504297	5.51859
3.62e-06	1.00933	0.504293	5.52204
3.63e-06	1.00933	0.504289	5.52551
3.64e-06	1.00932	0.504285	5.52902
3.65e-06	1.00932	0.504281	5.53253
3.66e-06	1.00932	0.504276	5.536
3.67e-06	1.00931	0.504272	5.5395
3.68e-06	1.00931	0.504268	5.54302
3.69001e-06	1.00931	0.504264	5.54652
3.70001e-06	1.0093	0.50426	5.55004
3.71001e-06	1.0093	0.504256	5.55359
3.72001e-06	1.00929	0.504251	5.55715
3.73001e-06	1.00929	0.504247	5.5607
3.74001e-06	1.00929	0.504243	5.56423
3.75001e-06	1.00928	0.504239	5.56779
3.76001e-06	1.00928	0.504234	5.57135
3.77001e-06	1.00928	0.50423	5.57492
3.78001e-06	1.00927	0.504226	5.57852
3.79001e-06	1.00927	0.504222	5.58214
3.80001e-06	1.00926	0.504218	5.5858
3.81001e-06	1.00926	0.504213	5.58944
3.82001e-06	1.00926	0.504209	5.5931
3.83001e-06	1.00925	0.504205	5.59675
3.84001e-06	1.00925	0.504201	5.60043
3.85001e-06	1.00924	0.504196	5.6041
3.86001e-06	1.00924	0.504192	5.60779
3.87001e-06	1.00924	0.504188	5.61152
3.88001e-06	1.00923	0.504183	5.61527
3.89001e-06	1.00923	0.504179	5.619
3.90001e-06	1.00923	0.504174	5.62274
3.91001e-06	1.00922	0.50417	5.62647
3.92001e-06	1.00922	0.504165	5.63023
3.93001e-06	1.00921	0.504161	5.63396
3.94001e-06	1.00921	0.504157	5.63771
3.95001e-06	1.00921	0.504152	5.64145
3.96001e-06	1.0092	0.504148	5.64526
3.97001e-06	1.0092	0.504143	5.64906
3.98001e-06	1.00919	0.504139	5.65287
3.99001e-06	1.00919	0.504134	5.65667
4.00001e-06	1.00919	0.50413	5.66049
4.01001e-06	1.00918	0.504125	5.66432
4.02001e-06	1.00918	0.504121	5.66815
4.03001e-06	1.00917	0.504116	5.67199
4.04001e-06	1.00917	0.504111	5.67583
4.05001e-06	1.00917	0.504107	5.67972
4.06001e-06	1.00916	0.504102	5.68363
4.07001e-06	1.00916	0.504098	5.68755
4.08001e-06	1.00915	0.504093	5.69147
4.09001e-06	1.00915	0.504088	5.69538
4.10001e-06	1.00915	0.504083	5.69932
4.11001e-06	1.00914	0.504079	5.70325
4.12001e-06	1.00914	0.504074	5.70718
4.13001e-06	1.00913	0.50407	5.71111
4.14001e-06	1.00913	0.504065	5.71504
4.15001e-06	1.00912	0.50406	5.71903
4.16001e-06	1.00912	0.504055	5.72301
4.17001e-06	1.00912	0.50405	5.727
4.18001e-06	1.00911	0.504046	5.731
4.19001e-06	1.00911	0.504041	5.73497
4.20001e-06	1.0091	0.504036	5.73898
4.21001e-06	1.0091	0.504031	5.743
4.22001e-06	1.0091	0.504026	5.74699
4.23001e-06	1.00909	0.504022	5.751
4.24001e-06	1.00909	0.504017	5.755
4.25001e-06	1.00908	0.504012	5.75903
4.26001e-06	1.00908	0.504007	5.76312
4.27001e-06	1.00907	0.504002	5.7672
4.28001e-06	1.00907	0.503997	5.77129
4.29002e-06	1.00907	0.503992	5.77539
4.30002e-06	1.00906	0.503987	5.77949
4.31002e-06	1.00906	0.503983	5.7836
4.32002e-06	1.00905	0.503978	5.78775
4.33002e-06	1.00905	0.503973	5.79187
4.34002e-06	1.00904	0.503968	5.79598
4.35002e-06	1.00904	0.503963	5.80012
4.36002e-06	1.00904	0.503958	5.80427
4.37002e-06	1.00903	0.503953	5.80844
4.38002e-06	1.00903	0.503947	5.81265
4.39002e-06	1.00902	0.503943	5.81685
4.40002e-06	1.00902	0.503938	5.82103
4.41002e-06	1.00901	0.503933	5.82524
4.42002e-06	1.00901	0.503927	5.82945
4.43002e-06	1.00901	0.503922	5.83365
4.44002e-06	1.009	0.503917	5.83787
4.45002e-06	1.009	0.503912	5.84209
4.46002e-06	1.00899	0.503907	5.84627
4.47002e-06	1.00899	0.503902	5.85048
4.48002e-06	1.00898	0.503897	5.85472
4.49002e-06	1.00898	0.503892	5.85895
4.50002e-06	1.00897	0.503886	5.86323
4.51002e-06	1.00897	0.503881	5.86751
4.52002e-06	1.00897	0.503876	5.8718
4.53002e-06	1.00896	0.503871	5.87606
4.54002e-06	1.00896	0.503865	5.88036
4.55002e-06	1.00895	0.50386	5.88468
4.56002e-06	1.00895	0.503855	5.88897
4.57002e-06	1.00894	0.50385	5.8933
4.58002e-06	1.00894	0.503844	5.89762
4.59002e-06	1.00893	0.503839	5.90194
4.60002e-06	1.00893	0.503834	5.90625
4.61002e-06	1.00892	0.503829	5.91061
4.62002e-06	1.00892	0.503823	5.91499
4.63002e-06	1.00892	0.503818	5.91939
4.64002e-06	1.00891	0.503812	5.92378
4.65002e-06	1.00891	0.503807	5.92822
4.66002e-06	1.0089	0.503802	5.93263
4.67002e-06	1.0089	0.503796	5.93704
4.68002e-06	1.00889	0.503791	5.94145
4.69002e-06	1.00889	0.503785	5.94591
4.70002e-06	1.00888	0.50378	5.95035
4.71002e-06	1.00888	0.503774	5.95479
4.72002e-06	1.00887	0.503769	5.95921
4.73002e-06	1.00887	0.503764	5.96366
4.74002e-06	1.00886	0.503758	5.96811
4.75002e-06	1.00886	0.503753	5.97257
4.76002e-06	1.00885	0.503747	5.97704
4.77002e-06	1.00885	0.503742	5.98156
4.78002e-06	1.00884	0.503736	5.98608
4.79002e-06	1.00884	0.50373	5.99059
4.80002e-06	1.00884	0.503725	5.9951
4.81002e-06	1.00883	0.503719	5.99962
4.82002e-06	1.00883	0.503714	6.00416
4.83002e-06	1.00882	0.503708	6.00869
4.84002e-06	1.00882	0.503702	6.01324
4.85002e-06	1.00881	0.503697	6.0178
4.86003e-06	1.00881	0.503691	6.02236
4.87002e-06	1.0088	0.503685	6.02693
4.88003e-06	1.0088	0.50368	6.03147
4.89003e-06	1.00879	0.503674	6.03606
4.90003e-06	1.00879	0.503668	6.04067
4.91003e-06	1.00878	0.503663	6.0453
4.92003e-06	1.00878	0.503657	6.04994
4.93003e-06	1.00877	0.503651	6.0546
4.94003e-06	1.00877	0.503646	6.05929
4.95003e-06	1.00876	0.50364	6.06396
4.96003e-06	1.00876	0.503634	6.06864
4.97003e-06	1.00875	0.503628	6.07333
4.98003e-06	1.00875	0.503622	6.07802
4.99003e-06	1.00874	0.503616	6.08275
5.00003e-06	1.00874	0.503611	6.08747
5.01003e-06	1.00873	0.503605	6.09217
5.02003e-06	1.00873	0.503599	6.0969
5.03003e-06	1.00872	0.503593	6.10164
5.04003e-06	1.00872	0.503587	6.10639
5.05003e-06	1.00871	0.503581	6.11112
5.06003e-06	1.00871	0.503576	6.11586
5.07003e-06	1.0087	0.50357	6.12065
5.08003e-06	1.0087	0.503564	6.12546
5.09003e-06	1.00869	0.503558	6.13027
5.10003e-06	1.00869	0.503552	6.1351
5.11003e-06	1.00868	0.503546	6.13991
5.12003e-06	1.00868	0.50354	6.14472
5.13003e-06	1.00867	0.503534	6.14956
5.14003e-06	1.00867	0.503528	6.15439
5.15003e-06	1.00866	0.503522	6.15921
5.16003e-06	1.00866	0.503516	6.16405
5.17003e-06	1.00865	0.50351	6.1689
5.18003e-06	1.00865	0.503504	6.17375
5.19003e-06	1.00864	0.503498	6.17864
5.20003e-06	1.00864	0.503492	6.18349
5.21003e-06	1.00863	0.503486	6.18834
5.22003e-06	1.00863	0.503479	6.19323
5.23003e-06	1.00862	0.503473	6.19811
5.24003e-06	1.00862	0.503467	6.20303
5.25003e-06	1.00861	0.503461	6.20797
5.26003e-06	1.00861	0.503455	6.21291
5.27003e-06	1.0086	0.503449	6.21787
5.28003e-06	1.0086	0.503442	6.22285
5.29003e-06	1.00859	0.503436	6.22784
5.30003e-06	1.00859	0.50343	6.2328
5.31003e-06	1.00858	0.503424	6.23779
5.32003e-06	1.00857	0.503418	6.24277
5.33003e-06	1.00857	0.503411	6.24776
5.34003e-06	1.00856	0.503405	6.25278
5.35003e-06	1.00856	0.503399	6.25781
5.36003e-06	1.00855	0.503392	6.26283
5.37003e-06	1.00855	0.503386	6.26785
5.38003e-06	1.00854	0.50338	6.27291
5.39003e-06	1.00854	0.503373	6.27796
5.40003e-06	1.00853	0.503367	6.28302
5.41003e-06	1.00853	0.503361	6.28809
5.42003e-06	1.00852	0.503354	6.29317
5.43003e-06	1.00852	0.503348	6.29823
5.44003e-06	1.00851	0.503342	6.30336
5.45003e-06	1.00851	0.503335	6.3085
5.46004e-06	1.0085	0.503329	6.31366
5.47003e-06	1.00849	0.503322	6.3188
5.48004e-06	1.00849	0.503316	6.32396
5.49004e-06	1.00848	0.503309	6.32909
5.50004e-06	1.00848	0.503303	6.33424
5.51004e-06	1.00847	0.503296	6.33939
5.52004e-06	1.00847	0.50329	6.34457
5.53004e-06	1.00846	0.503283	6.34973
5.54004e-06	1.00846	0.503277	6.35488
5.55004e-06	1.00845	0.50327	6.36006
5.56004e-06	1.00845	0.503264	6.36525
5.57004e-06	1.00844	0.503257	6.37045
5.58004e-06	1.00843	0.50325	6.37565
5.59004e-06	1.00843	0.503244	6.38087
5.60004e-06	1.00842	0.503237	6.38607
5.61004e-06	1.00842	0.503231	6.39128
5.62004e-06	1.00841	0.503224	6.39649
5.63004e-06	1.00841	0.503217	6.40175
5.64004e-06	1.0084	0.503211	6.40701
5.65004e-06	1.0084	0.503204	6.41227
5.66004e-06	1.00839	0.503197	6.41756
5.67004e-06	1.00838	0.50319	6.42286
5.68004e-06	1.00838	0.503184	6.42817
5.69004e-06	1.00837	0.503177	6.43348
5.70004e-06	1.00837	0.50317	6.43881
5.71004e-06	1.00836	0.503163	6.44414
5.72004e-06	1.00836	0.503157	6.44945
5.73004e-06	1.00835	0.50315	6.45475
5.74004e-06	1.00835	0.503143	6.46007
5.75004e-06	1.00834	0.503136	6.46542
5.76004e-06	1.00833	0.50313	6.47078
5.77004e-06	1.00833	0.503123	6.47613
5.78004e-06	1.00832	0.503116	6.48153
5.79004e-06	1.00832	0.503109	6.48692
5.80004e-06	1.00831	0.503102	6.4923
5.81004e-06	1.00831	0.503095	6.49769
5.82004e-06	1.0083	0.503088	6.50309
5.83004e-06	1.00829	0.503081	6.50853
5.84004e-06	1.00829	0.503075	6.51397
5.85004e-06	1.00828	0.503067	6.51941
5.86004e-06	1.00828	0.503061	6.52487
5.87004e-06	1.00827	0.503054	6.53031
5.88004e-06	1.00827	0.503047	6.5358
5.89004e-06	1.00826	0.50304	6.5413
5.90004e-06	1.00825	0.503033	6.54679
5.91004e-06	1.00825	0.503026	6.55232
5.92004e-06	1.00824	0.503019	6.55786
5.93004e-06	1.00824	0.503012	6.56338
5.94004e-06	1.00823	0.503005	6.5689
5.95004e-06	1.00823	0.502998	6.57439
5.96004e-06	1.00822	0.50299	6.57991
5.97004e-06	1.00821	0.502983	6.58545
5.98004e-06	1.00821	0.502976	6.59098
5.99004e-06	1.0082	0.502969	6.59651
6.00004e-06	1.0082	0.502962	6.60206
6.01004e-06	1.00819	0.502955	6.60763
6.02004e-06	1.00818	0.502948	6.61319
6.03004e-06	1.00818	0.502941	6.61877
6.04004e-06	1.00817	0.502933	6.62434
6.05004e-06	1.00817	0.502926	6.62994
6.06005e-06	1.00816	0.502919	6.63557
6.07005e-06	1.00815	0.502912	6.64116
6.08005e-06	1.00815	0.502904	6.64676
6.09005e-06	1.00814	0.502897	6.65236
6.10005e-06	1.00814	0.50289	6.65798
6.11005e-06	1.00813	0.502883	6.66361
6.12005e-06	1.00812	0.502875	6.66927
6.13005e-06	1.00812	0.502868	6.67493
6.14005e-06	1.00811	0.502861	6.6806
6.15005e-06	1.00811	0.502853	6.68629
6.16005e-06	1.0081	0.502846	6.69198
6.17005e-06	1.00809	0.502839	6.69765
6.18005e-06	1.00809	0.502831	6.70332
6.19005e-06	1.00808	0.502824	6.70901
6.20005e-06	1.00808	0.502816	6.7147
6.21005e-06	1.00807	0.502809	6.72042
6.22005e-06	1.00806	0.502802	6.72613
6.23005e-06	1.00806	0.502794	6.73182
6.24005e-06	1.00805	0.502787	6.73752
