Nr:	 N:	 X:	 E:
6.8e-07	1.00997	0.504974	4.90957
6.9e-07	1.00997	0.504974	4.91025
7e-07	1.00997	0.504973	4.91094
7.1e-07	1.00997	0.504972	4.91163
7.19999e-07	1.00997	0.504971	4.91236
7.29999e-07	1.00997	0.504971	4.91308
7.39999e-07	1.00997	0.50497	4.91379
7.49999e-07	1.00997	0.504969	4.91455
7.59999e-07	1.00997	0.504968	4.91527
7.69999e-07	1.00997	0.504968	4.91606
7.79999e-07	1.00997	0.504967	4.9168
7.89999e-07	1.00996	0.504966	4.9176
7.99999e-07	1.00996	0.504965	4.91836
8.09999e-07	1.00996	0.504964	4.91917
8.19999e-07	1.00996	0.504963	4.91998
8.29999e-07	1.00996	0.504963	4.92078
8.39999e-07	1.00996	0.504962	4.92163
8.49999e-07	1.00996	0.504961	4.92245
8.59999e-07	1.00996	0.50496	4.92328
8.69999e-07	1.00996	0.504959	4.92416
8.79999e-07	1.00996	0.504958	4.92501
8.89999e-07	1.00996	0.504957	4.92587
8.99999e-07	1.00996	0.504956	4.92678
9.09999e-07	1.00995	0.504955	4.92767
9.19999e-07	1.00995	0.504954	4.92855
9.29999e-07	1.00995	0.504953	4.92946
9.39999e-07	1.00995	0.504952	4.93041
9.49999e-07	1.00995	0.504951	4.93133
9.59999e-07	1.00995	0.50495	4.93225
9.69999e-07	1.00995	0.504949	4.9332
9.79999e-07	1.00995	0.504948	4.93419
9.89999e-07	1.00995	0.504947	4.93516
9.99999e-07	1.00995	0.504946	4.93612
1.01e-06	1.00994	0.504945	4.93709
1.02e-06	1.00994	0.504944	4.9381
1.03e-06	1.00994	0.504943	4.93913
1.04e-06	1.00994	0.504942	4.94015
1.05e-06	1.00994	0.504941	4.94116
1.06e-06	1.00994	0.50494	4.94218
1.07e-06	1.00994	0.504939	4.94323
1.08e-06	1.00994	0.504938	4.94431
1.09e-06	1.00994	0.504936	4.94539
1.1e-06	1.00993	0.504935	4.94645
1.11e-06	1.00993	0.504934	4.94752
1.12e-06	1.00993	0.504933	4.9486
1.13e-06	1.00993	0.504932	4.94971
1.14e-06	1.00993	0.504931	4.95084
1.15e-06	1.00993	0.504929	4.95198
1.16e-06	1.00993	0.504928	4.95312
1.17e-06	1.00993	0.504927	4.95424
1.18e-06	1.00992	0.504926	4.95537
1.19e-06	1.00992	0.504924	4.95652
1.2e-06	1.00992	0.504923	4.9577
1.21e-06	1.00992	0.504922	4.9589
1.22e-06	1.00992	0.504921	4.96011
1.23e-06	1.00992	0.504919	4.96132
1.24e-06	1.00992	0.504918	4.96252
1.25e-06	1.00992	0.504917	4.96372
1.26e-06	1.00991	0.504916	4.96493
1.27e-06	1.00991	0.504914	4.96616
1.28e-06	1.00991	0.504913	4.96741
1.29e-06	1.00991	0.504912	4.96869
1.3e-06	1.00991	0.50491	4.96998
1.31e-06	1.00991	0.504909	4.97127
1.32e-06	1.00991	0.504907	4.97256
1.33e-06	1.0099	0.504906	4.97385
1.34e-06	1.0099	0.504905	4.97513
1.35e-06	1.0099	0.504903	4.97643
1.36e-06	1.0099	0.504902	4.97774
1.37e-06	1.0099	0.504901	4.97907
1.38e-06	1.0099	0.504899	4.98043
1.39e-06	1.0099	0.504897	4.9818
1.4e-06	1.00989	0.504896	4.98318
1.41e-06	1.00989	0.504895	4.98457
1.42e-06	1.00989	0.504893	4.98596
1.43e-06	1.00989	0.504892	4.98735
1.44e-06	1.00989	0.50489	4.98875
1.45e-06	1.00989	0.504889	4.99013
1.46e-06	1.00989	0.504887	4.99153
1.47e-06	1.00988	0.504886	4.99296
1.48e-06	1.00988	0.504884	4.99438
1.49e-06	1.00988	0.504882	4.99585
1.5e-06	1.00988	0.504881	4.99732
1.51e-06	1.00988	0.504879	4.9988
1.52e-06	1.00988	0.504878	5.00031
1.53e-06	1.00988	0.504876	5.00181
1.54e-06	1.00987	0.504874	5.00333
1.55e-06	1.00987	0.504873	5.00481
1.56e-06	1.00987	0.504871	5.00634
1.57e-06	1.00987	0.50487	5.00784
1.58e-06	1.00987	0.504868	5.00937
1.59e-06	1.00987	0.504866	5.01088
1.6e-06	1.00986	0.504865	5.01242
1.61e-06	1.00986	0.504863	5.01399
1.62e-06	1.00986	0.504861	5.01556
1.63e-06	1.00986	0.50486	5.01717
1.64e-06	1.00986	0.504858	5.01875
1.65e-06	1.00986	0.504856	5.02039
1.66e-06	1.00985	0.504854	5.02203
1.67e-06	1.00985	0.504853	5.02366
1.68e-06	1.00985	0.504851	5.02532
1.69e-06	1.00985	0.504849	5.02696
1.7e-06	1.00985	0.504847	5.0286
1.71e-06	1.00985	0.504845	5.03027
1.72e-06	1.00984	0.504844	5.03192
1.73e-06	1.00984	0.504842	5.03358
1.74e-06	1.00984	0.50484	5.03527
1.75e-06	1.00984	0.504838	5.03693
1.76e-06	1.00984	0.504836	5.03862
1.77e-06	1.00983	0.504834	5.04035
1.78e-06	1.00983	0.504833	5.04207
1.79e-06	1.00983	0.504831	5.0438
1.8e-06	1.00983	0.504829	5.04557
1.81e-06	1.00983	0.504827	5.04734
1.82e-06	1.00983	0.504825	5.04911
1.83e-06	1.00982	0.504823	5.0509
1.84e-06	1.00982	0.504821	5.05273
1.85e-06	1.00982	0.504819	5.05454
1.86e-06	1.00982	0.504817	5.05635
1.87e-06	1.00982	0.504815	5.05818
1.88e-06	1.00981	0.504813	5.06002
1.89e-06	1.00981	0.504811	5.06183
1.9e-06	1.00981	0.504809	5.06365
1.91e-06	1.00981	0.504807	5.0655
1.92e-06	1.00981	0.504805	5.06737
1.93e-06	1.0098	0.504803	5.06923
1.94e-06	1.0098	0.504801	5.07108
1.95e-06	1.0098	0.504799	5.07295
1.96e-06	1.0098	0.504797	5.07485
1.97e-06	1.0098	0.504795	5.07675
1.98e-06	1.00979	0.504793	5.07864
1.99e-06	1.00979	0.504791	5.08056
2e-06	1.00979	0.504789	5.08252
2.01e-06	1.00979	0.504787	5.08449
2.02e-06	1.00979	0.504784	5.08646
2.03e-06	1.00978	0.504782	5.08843
2.04e-06	1.00978	0.50478	5.09042
2.05e-06	1.00978	0.504778	5.09244
2.06e-06	1.00978	0.504776	5.09446
2.07e-06	1.00978	0.504774	5.09647
2.08e-06	1.00977	0.504771	5.09849
2.09e-06	1.00977	0.504769	5.10052
2.1e-06	1.00977	0.504767	5.10258
2.11e-06	1.00977	0.504765	5.10465
2.12e-06	1.00976	0.504762	5.1067
2.13e-06	1.00976	0.50476	5.10875
2.14e-06	1.00976	0.504758	5.11081
2.15e-06	1.00976	0.504755	5.1129
2.16e-06	1.00976	0.504753	5.11499
2.17e-06	1.00975	0.504751	5.11707
2.18e-06	1.00975	0.504748	5.11916
2.19e-06	1.00975	0.504746	5.12125
2.2e-06	1.00975	0.504744	5.12334
2.21e-06	1.00975	0.504742	5.12549
2.22e-06	1.00974	0.504739	5.12764
2.23e-06	1.00974	0.504737	5.1298
2.24e-06	1.00974	0.504734	5.13197
2.25e-06	1.00974	0.504732	5.13412
2.26e-06	1.00973	0.50473	5.1363
2.27e-06	1.00973	0.504727	5.1385
2.28e-06	1.00973	0.504725	5.14073
2.29e-06	1.00973	0.504722	5.14296
2.3e-06	1.00972	0.50472	5.14519
2.31e-06	1.00972	0.504717	5.14743
2.32e-06	1.00972	0.504715	5.14967
2.33e-06	1.00972	0.504712	5.15194
2.34e-06	1.00971	0.50471	5.15422
2.35e-06	1.00971	0.504707	5.15654
2.36e-06	1.00971	0.504705	5.15885
2.37e-06	1.00971	0.504702	5.16117
2.38e-06	1.00971	0.5047	5.16348
2.39e-06	1.0097	0.504697	5.16578
2.4e-06	1.0097	0.504695	5.16812
2.41e-06	1.0097	0.504692	5.17045
2.42e-06	1.0097	0.50469	5.17281
2.43e-06	1.00969	0.504687	5.17517
2.44e-06	1.00969	0.504684	5.17753
2.45e-06	1.00969	0.504682	5.17989
2.46e-06	1.00969	0.504679	5.18223
2.47e-06	1.00968	0.504676	5.18461
2.48e-06	1.00968	0.504673	5.18698
2.49e-06	1.00968	0.504671	5.18938
2.5e-06	1.00968	0.504668	5.19181
2.51e-06	1.00967	0.504665	5.19423
2.52e-06	1.00967	0.504663	5.19667
2.53e-06	1.00967	0.50466	5.1991
2.54e-06	1.00967	0.504657	5.20152
2.55e-06	1.00966	0.504655	5.20397
2.56e-06	1.00966	0.504652	5.20642
2.57e-06	1.00966	0.504649	5.20888
2.58e-06	1.00965	0.504646	5.21139
2.59e-06	1.00965	0.504644	5.21388
2.6e-06	1.00965	0.504641	5.21639
2.61e-06	1.00965	0.504638	5.21893
2.62e-06	1.00964	0.504635	5.22144
2.63e-06	1.00964	0.504632	5.22396
2.64e-06	1.00964	0.504629	5.22651
2.65e-06	1.00964	0.504626	5.22906
2.66e-06	1.00963	0.504624	5.23162
2.67e-06	1.00963	0.504621	5.23423
2.68e-06	1.00963	0.504618	5.23685
2.69e-06	1.00963	0.504615	5.23947
2.7e-06	1.00962	0.504612	5.24211
2.71e-06	1.00962	0.504609	5.24476
2.72e-06	1.00962	0.504606	5.24738
2.73e-06	1.00961	0.504603	5.25001
2.74e-06	1.00961	0.5046	5.25268
2.75e-06	1.00961	0.504597	5.25534
2.76e-06	1.00961	0.504594	5.258
2.77e-06	1.0096	0.504591	5.2607
2.78e-06	1.0096	0.504588	5.26342
2.79e-06	1.0096	0.504585	5.26613
2.8e-06	1.0096	0.504582	5.26883
2.81e-06	1.00959	0.504579	5.27156
2.82e-06	1.00959	0.504576	5.27428
2.83e-06	1.00959	0.504573	5.27699
2.84e-06	1.00958	0.50457	5.27971
2.85e-06	1.00958	0.504566	5.28246
2.86e-06	1.00958	0.504563	5.28522
2.87e-06	1.00958	0.50456	5.28797
2.88e-06	1.00957	0.504557	5.29074
2.89e-06	1.00957	0.504554	5.29355
2.9e-06	1.00957	0.504551	5.29637
2.91e-06	1.00956	0.504547	5.29918
2.92e-06	1.00956	0.504544	5.30197
2.93e-06	1.00956	0.504541	5.3048
2.94e-06	1.00955	0.504538	5.30762
2.95e-06	1.00955	0.504535	5.31044
2.96e-06	1.00955	0.504532	5.31326
2.97e-06	1.00955	0.504528	5.31608
2.98e-06	1.00954	0.504525	5.31895
2.99e-06	1.00954	0.504522	5.32182
3e-06	1.00954	0.504518	5.32469
3.01e-06	1.00953	0.504515	5.32758
3.02e-06	1.00953	0.504512	5.33047
3.03e-06	1.00953	0.504508	5.33342
3.04e-06	1.00952	0.504505	5.33634
3.05e-06	1.00952	0.504502	5.33925
3.06e-06	1.00952	0.504498	5.34216
3.07e-06	1.00952	0.504495	5.3451
3.08e-06	1.00951	0.504492	5.34806
3.09e-06	1.00951	0.504488	5.35102
3.1e-06	1.00951	0.504485	5.35397
3.11e-06	1.0095	0.504481	5.35695
3.12e-06	1.0095	0.504478	5.35995
3.13e-06	1.0095	0.504474	5.36299
3.14e-06	1.00949	0.504471	5.36603
3.15e-06	1.00949	0.504467	5.36908
3.16e-06	1.00949	0.504464	5.37212
3.17e-06	1.00948	0.50446	5.3752
3.18e-06	1.00948	0.504457	5.37827
3.19e-06	1.00948	0.504454	5.38138
3.2e-06	1.00947	0.50445	5.38445
3.21e-06	1.00947	0.504446	5.38754
3.22e-06	1.00947	0.504443	5.39062
3.23e-06	1.00946	0.504439	5.39373
3.24e-06	1.00946	0.504436	5.39687
3.25e-06	1.00946	0.504432	5.39999
3.26e-06	1.00945	0.504428	5.40314
3.27e-06	1.00945	0.504425	5.40627
3.28e-06	1.00945	0.504421	5.40944
3.29e-06	1.00944	0.504418	5.41265
3.3e-06	1.00944	0.504414	5.41585
3.31e-06	1.00944	0.50441	5.41907
3.32e-06	1.00943	0.504407	5.42226
3.33e-06	1.00943	0.504403	5.42546
3.34e-06	1.00943	0.504399	5.42868
3.35e-06	1.00942	0.504396	5.4319
3.36e-06	1.00942	0.504392	5.43515
3.37e-06	1.00942	0.504388	5.43839
3.38e-06	1.00941	0.504384	5.44161
3.39e-06	1.00941	0.504381	5.44485
3.4e-06	1.00941	0.504377	5.4481
3.41e-06	1.0094	0.504373	5.45138
3.42e-06	1.0094	0.504369	5.45469
3.43e-06	1.0094	0.504365	5.45798
3.44e-06	1.00939	0.504361	5.4613
3.45e-06	1.00939	0.504357	5.46463
3.46e-06	1.00939	0.504354	5.46794
3.47e-06	1.00938	0.50435	5.47128
3.48e-06	1.00938	0.504346	5.47465
3.49e-06	1.00938	0.504342	5.47801
3.5e-06	1.00937	0.504338	5.48138
3.51e-06	1.00937	0.504334	5.48476
3.52e-06	1.00937	0.50433	5.48811
3.53e-06	1.00936	0.504326	5.49146
3.54e-06	1.00936	0.504322	5.49484
3.55e-06	1.00936	0.504319	5.49823
3.56e-06	1.00935	0.504315	5.50162
3.57e-06	1.00935	0.504311	5.50505
3.58e-06	1.00934	0.504306	5.50847
3.59e-06	1.00934	0.504303	5.51187
3.6e-06	1.00934	0.504298	5.51529
3.61e-06	1.00933	0.504294	5.51875
3.62e-06	1.00933	0.50429	5.5222
3.63e-06	1.00933	0.504286	5.52566
3.64e-06	1.00932	0.504282	5.52917
3.65e-06	1.00932	0.504278	5.53269
3.66e-06	1.00932	0.504274	5.53616
3.67e-06	1.00931	0.50427	5.53967
3.68e-06	1.00931	0.504266	5.54318
3.69001e-06	1.0093	0.504262	5.54668
3.70001e-06	1.0093	0.504258	5.5502
3.71001e-06	1.0093	0.504253	5.55375
3.72001e-06	1.00929	0.504249	5.55731
3.73001e-06	1.00929	0.504245	5.56087
3.74001e-06	1.00929	0.50424	5.5644
3.75001e-06	1.00928	0.504236	5.56797
3.76001e-06	1.00928	0.504232	5.57153
3.77001e-06	1.00927	0.504228	5.57509
3.78001e-06	1.00927	0.504224	5.57869
3.79001e-06	1.00927	0.504219	5.58232
3.80001e-06	1.00926	0.504215	5.58599
3.81001e-06	1.00926	0.504211	5.58962
3.82001e-06	1.00926	0.504206	5.59328
3.83001e-06	1.00925	0.504202	5.59694
3.84001e-06	1.00925	0.504198	5.60062
3.85001e-06	1.00924	0.504194	5.60428
3.86001e-06	1.00924	0.504189	5.60798
3.87001e-06	1.00924	0.504185	5.6117
3.88001e-06	1.00923	0.50418	5.61546
3.89001e-06	1.00923	0.504176	5.61919
3.90001e-06	1.00922	0.504171	5.62293
3.91001e-06	1.00922	0.504167	5.62667
3.92001e-06	1.00922	0.504163	5.63042
3.93001e-06	1.00921	0.504158	5.63415
3.94001e-06	1.00921	0.504154	5.6379
3.95001e-06	1.00921	0.504149	5.64165
3.96001e-06	1.0092	0.504144	5.64546
3.97001e-06	1.0092	0.50414	5.64926
3.98001e-06	1.00919	0.504136	5.65307
3.99001e-06	1.00919	0.504131	5.65687
4.00001e-06	1.00919	0.504127	5.6607
4.01001e-06	1.00918	0.504122	5.66453
4.02001e-06	1.00918	0.504117	5.66836
4.03001e-06	1.00917	0.504113	5.6722
4.04001e-06	1.00917	0.504108	5.67604
4.05001e-06	1.00917	0.504104	5.67994
4.06001e-06	1.00916	0.504099	5.68385
4.07001e-06	1.00916	0.504094	5.68776
4.08001e-06	1.00915	0.50409	5.69168
4.09001e-06	1.00915	0.504085	5.6956
4.10001e-06	1.00915	0.50408	5.69955
4.11001e-06	1.00914	0.504076	5.70348
4.12001e-06	1.00914	0.504071	5.70741
4.13001e-06	1.00913	0.504066	5.71134
4.14001e-06	1.00913	0.504061	5.71527
4.15001e-06	1.00912	0.504057	5.71926
4.16001e-06	1.00912	0.504052	5.72324
4.17001e-06	1.00912	0.504047	5.72723
4.18001e-06	1.00911	0.504042	5.73123
4.19001e-06	1.00911	0.504037	5.73521
4.20001e-06	1.0091	0.504033	5.73922
4.21001e-06	1.0091	0.504028	5.74323
4.22001e-06	1.0091	0.504023	5.74723
4.23001e-06	1.00909	0.504018	5.75124
4.24001e-06	1.00909	0.504013	5.75524
4.25001e-06	1.00908	0.504008	5.75928
4.26001e-06	1.00908	0.504003	5.76336
4.27001e-06	1.00907	0.503999	5.76745
4.28001e-06	1.00907	0.503994	5.77154
4.29002e-06	1.00907	0.503989	5.77564
4.30002e-06	1.00906	0.503984	5.77974
4.31002e-06	1.00906	0.503979	5.78386
4.32002e-06	1.00905	0.503974	5.78801
4.33002e-06	1.00905	0.503969	5.79213
4.34002e-06	1.00904	0.503964	5.79624
4.35002e-06	1.00904	0.503959	5.80038
4.36002e-06	1.00904	0.503954	5.80453
4.37002e-06	1.00903	0.503949	5.8087
4.38002e-06	1.00903	0.503944	5.81291
4.39002e-06	1.00902	0.503939	5.81712
4.40002e-06	1.00902	0.503934	5.8213
4.41002e-06	1.00901	0.503928	5.82551
4.42002e-06	1.00901	0.503924	5.82972
4.43002e-06	1.009	0.503918	5.83392
4.44002e-06	1.009	0.503913	5.83814
4.45002e-06	1.009	0.503908	5.84237
4.46002e-06	1.00899	0.503903	5.84655
4.47002e-06	1.00899	0.503898	5.85076
4.48002e-06	1.00898	0.503893	5.855
4.49002e-06	1.00898	0.503887	5.85924
4.50002e-06	1.00897	0.503882	5.86351
4.51002e-06	1.00897	0.503877	5.8678
4.52002e-06	1.00896	0.503872	5.87209
4.53002e-06	1.00896	0.503866	5.87635
4.54002e-06	1.00896	0.503861	5.88065
4.55002e-06	1.00895	0.503856	5.88497
4.56002e-06	1.00895	0.503851	5.88927
4.57002e-06	1.00894	0.503845	5.89359
4.58002e-06	1.00894	0.50384	5.89792
4.59002e-06	1.00893	0.503835	5.90225
4.60002e-06	1.00893	0.503829	5.90655
4.61002e-06	1.00892	0.503824	5.91092
4.62002e-06	1.00892	0.503819	5.9153
4.63002e-06	1.00891	0.503813	5.9197
4.64002e-06	1.00891	0.503808	5.9241
4.65002e-06	1.00891	0.503803	5.92853
4.66002e-06	1.0089	0.503797	5.93294
4.67002e-06	1.0089	0.503792	5.93736
4.68002e-06	1.00889	0.503786	5.94177
4.69002e-06	1.00889	0.503781	5.94623
4.70002e-06	1.00888	0.503775	5.95067
4.71002e-06	1.00888	0.50377	5.95511
4.72002e-06	1.00887	0.503764	5.95953
4.73002e-06	1.00887	0.503759	5.96399
4.74002e-06	1.00886	0.503753	5.96844
4.75002e-06	1.00886	0.503748	5.9729
4.76002e-06	1.00885	0.503742	5.97737
4.77002e-06	1.00885	0.503736	5.98189
4.78002e-06	1.00884	0.503731	5.98642
4.79002e-06	1.00884	0.503725	5.99092
4.80002e-06	1.00883	0.50372	5.99544
4.81002e-06	1.00883	0.503714	5.99996
4.82002e-06	1.00883	0.503708	6.00451
4.83002e-06	1.00882	0.503703	6.00903
4.84002e-06	1.00882	0.503697	6.01359
4.85002e-06	1.00881	0.503692	6.01815
4.86003e-06	1.00881	0.503686	6.02271
4.87002e-06	1.0088	0.50368	6.02728
4.88003e-06	1.0088	0.503675	6.03183
4.89003e-06	1.00879	0.503669	6.03642
4.90003e-06	1.00879	0.503663	6.04103
4.91003e-06	1.00878	0.503657	6.04566
4.92003e-06	1.00878	0.503652	6.05031
4.93003e-06	1.00877	0.503646	6.05496
4.94003e-06	1.00877	0.50364	6.05966
4.95003e-06	1.00876	0.503634	6.06433
4.96003e-06	1.00876	0.503628	6.06901
4.97003e-06	1.00875	0.503623	6.0737
4.98003e-06	1.00875	0.503617	6.0784
4.99003e-06	1.00874	0.503611	6.08313
5.00003e-06	1.00874	0.503605	6.08784
5.01003e-06	1.00873	0.503599	6.09255
5.02003e-06	1.00873	0.503593	6.09728
5.03003e-06	1.00872	0.503588	6.10202
5.04003e-06	1.00872	0.503582	6.10677
5.05003e-06	1.00871	0.503576	6.11151
5.06003e-06	1.00871	0.50357	6.11625
5.07003e-06	1.0087	0.503564	6.12104
5.08003e-06	1.0087	0.503558	6.12586
5.09003e-06	1.00869	0.503552	6.13067
5.10003e-06	1.00869	0.503546	6.1355
5.11003e-06	1.00868	0.50354	6.14031
5.12003e-06	1.00868	0.503534	6.14512
5.13003e-06	1.00867	0.503528	6.14997
5.14003e-06	1.00867	0.503522	6.1548
5.15003e-06	1.00866	0.503516	6.15962
5.16003e-06	1.00866	0.50351	6.16446
5.17003e-06	1.00865	0.503504	6.1693
5.18003e-06	1.00865	0.503498	6.17416
5.19003e-06	1.00864	0.503492	6.17905
5.20003e-06	1.00864	0.503485	6.1839
5.21003e-06	1.00863	0.503479	6.18876
5.22003e-06	1.00863	0.503473	6.19365
5.23003e-06	1.00862	0.503467	6.19853
5.24003e-06	1.00862	0.503461	6.20345
5.25003e-06	1.00861	0.503455	6.2084
5.26003e-06	1.00861	0.503448	6.21333
5.27003e-06	1.0086	0.503442	6.2183
5.28003e-06	1.0086	0.503436	6.22328
5.29003e-06	1.00859	0.50343	6.22828
5.30003e-06	1.00858	0.503424	6.23324
5.31003e-06	1.00858	0.503417	6.23823
5.32003e-06	1.00857	0.503411	6.24321
5.33003e-06	1.00857	0.503405	6.2482
5.34003e-06	1.00856	0.503398	6.25323
5.35003e-06	1.00856	0.503392	6.25826
5.36003e-06	1.00855	0.503386	6.26328
5.37003e-06	1.00855	0.503379	6.2683
5.38003e-06	1.00854	0.503373	6.27336
5.39003e-06	1.00854	0.503367	6.27841
5.40003e-06	1.00853	0.50336	6.28348
5.41003e-06	1.00853	0.503354	6.28854
5.42003e-06	1.00852	0.503347	6.29363
5.43003e-06	1.00852	0.503341	6.29869
5.44003e-06	1.00851	0.503334	6.30382
5.45003e-06	1.00851	0.503328	6.30896
5.46004e-06	1.0085	0.503322	6.31413
5.47003e-06	1.00849	0.503315	6.31927
5.48004e-06	1.00849	0.503309	6.32443
5.49004e-06	1.00848	0.503302	6.32957
5.50004e-06	1.00848	0.503295	6.33471
5.51004e-06	1.00847	0.503289	6.33987
5.52004e-06	1.00847	0.503283	6.34505
5.53004e-06	1.00846	0.503276	6.35021
5.54004e-06	1.00846	0.503269	6.35536
5.55004e-06	1.00845	0.503263	6.36054
5.56004e-06	1.00845	0.503256	6.36574
5.57004e-06	1.00844	0.50325	6.37094
5.58004e-06	1.00843	0.503243	6.37614
5.59004e-06	1.00843	0.503236	6.38137
5.60004e-06	1.00842	0.50323	6.38657
5.61004e-06	1.00842	0.503223	6.39177
5.62004e-06	1.00841	0.503216	6.39699
5.63004e-06	1.00841	0.503209	6.40225
5.64004e-06	1.0084	0.503203	6.40752
5.65004e-06	1.0084	0.503196	6.41278
5.66004e-06	1.00839	0.503189	6.41807
5.67004e-06	1.00838	0.503183	6.42337
5.68004e-06	1.00838	0.503176	6.42869
5.69004e-06	1.00837	0.503169	6.434
5.70004e-06	1.00837	0.503162	6.43932
5.71004e-06	1.00836	0.503156	6.44466
5.72004e-06	1.00836	0.503149	6.44996
5.73004e-06	1.00835	0.503142	6.45527
5.74004e-06	1.00835	0.503135	6.46059
5.75004e-06	1.00834	0.503128	6.46594
5.76004e-06	1.00833	0.503121	6.4713
5.77004e-06	1.00833	0.503115	6.47666
5.78004e-06	1.00832	0.503108	6.48206
5.79004e-06	1.00832	0.503101	6.48745
5.80004e-06	1.00831	0.503094	6.49284
5.81004e-06	1.00831	0.503087	6.49823
5.82004e-06	1.0083	0.50308	6.50363
5.83004e-06	1.00829	0.503073	6.50907
5.84004e-06	1.00829	0.503066	6.51451
5.85004e-06	1.00828	0.503059	6.51996
5.86004e-06	1.00828	0.503052	6.52541
5.87004e-06	1.00827	0.503045	6.53086
5.88004e-06	1.00827	0.503038	6.53635
5.89004e-06	1.00826	0.503031	6.54185
5.90004e-06	1.00825	0.503024	6.54734
5.91004e-06	1.00825	0.503017	6.55288
5.92004e-06	1.00824	0.50301	6.55842
5.93004e-06	1.00824	0.503003	6.56394
5.94004e-06	1.00823	0.502996	6.56946
5.95004e-06	1.00822	0.502989	6.57496
5.96004e-06	1.00822	0.502982	6.58047
5.97004e-06	1.00821	0.502974	6.58602
5.98004e-06	1.00821	0.502967	6.59155
5.99004e-06	1.0082	0.50296	6.59708
6.00004e-06	1.0082	0.502953	6.60263
6.01004e-06	1.00819	0.502946	6.6082
6.02004e-06	1.00818	0.502939	6.61377
6.03004e-06	1.00818	0.502931	6.61935
6.04004e-06	1.00817	0.502924	6.62493
6.05004e-06	1.00817	0.502917	6.63052
6.06005e-06	1.00816	0.50291	6.63616
6.07005e-06	1.00815	0.502902	6.64175
6.08005e-06	1.00815	0.502895	6.64735
6.09005e-06	1.00814	0.502888	6.65295
6.10005e-06	1.00814	0.502881	6.65857
6.11005e-06	1.00813	0.502873	6.6642
6.12005e-06	1.00812	0.502866	6.66987
6.13005e-06	1.00812	0.502858	6.67553
6.14005e-06	1.00811	0.502851	6.6812
6.15005e-06	1.00811	0.502844	6.68689
6.16005e-06	1.0081	0.502836	6.69258
6.17005e-06	1.00809	0.502829	6.69826
6.18005e-06	1.00809	0.502821	6.70393
6.19005e-06	1.00808	0.502814	6.70962
6.20005e-06	1.00808	0.502807	6.71531
6.21005e-06	1.00807	0.502799	6.72103
6.22005e-06	1.00806	0.502792	6.72674
6.23005e-06	1.00806	0.502784	6.73244
6.24005e-06	1.00805	0.502777	6.73814
