Nr:	 N:	 X:	 E:
6.8e-07	1.00997	0.504975	4.90957
6.9e-07	1.00997	0.504974	4.91025
7e-07	1.00997	0.504973	4.91093
7.1e-07	1.00997	0.504972	4.91163
7.19999e-07	1.00997	0.504971	4.91236
7.29999e-07	1.00997	0.504971	4.91307
7.39999e-07	1.00997	0.50497	4.91378
7.49999e-07	1.00997	0.504969	4.91455
7.59999e-07	1.00997	0.504968	4.91527
7.69999e-07	1.00997	0.504968	4.91605
7.79999e-07	1.00997	0.504967	4.91679
7.89999e-07	1.00996	0.504966	4.91759
7.99999e-07	1.00996	0.504965	4.91836
8.09999e-07	1.00996	0.504964	4.91917
8.19999e-07	1.00996	0.504963	4.91997
8.29999e-07	1.00996	0.504963	4.92077
8.39999e-07	1.00996	0.504962	4.92162
8.49999e-07	1.00996	0.504961	4.92244
8.59999e-07	1.00996	0.50496	4.92327
8.69999e-07	1.00996	0.504959	4.92415
8.79999e-07	1.00996	0.504958	4.925
8.89999e-07	1.00996	0.504957	4.92586
8.99999e-07	1.00996	0.504956	4.92677
9.09999e-07	1.00995	0.504955	4.92766
9.19999e-07	1.00995	0.504955	4.92854
9.29999e-07	1.00995	0.504953	4.92945
9.39999e-07	1.00995	0.504953	4.9304
9.49999e-07	1.00995	0.504951	4.93132
9.59999e-07	1.00995	0.50495	4.93224
9.69999e-07	1.00995	0.504949	4.93319
9.79999e-07	1.00995	0.504949	4.93417
9.89999e-07	1.00995	0.504947	4.93515
9.99999e-07	1.00994	0.504946	4.9361
1.01e-06	1.00994	0.504945	4.93708
1.02e-06	1.00994	0.504944	4.93809
1.03e-06	1.00994	0.504943	4.93912
1.04e-06	1.00994	0.504942	4.94014
1.05e-06	1.00994	0.504941	4.94114
1.06e-06	1.00994	0.50494	4.94216
1.07e-06	1.00994	0.504939	4.94321
1.08e-06	1.00994	0.504938	4.94429
1.09e-06	1.00994	0.504936	4.94537
1.1e-06	1.00993	0.504936	4.94644
1.11e-06	1.00993	0.504934	4.9475
1.12e-06	1.00993	0.504933	4.94858
1.13e-06	1.00993	0.504932	4.94969
1.14e-06	1.00993	0.504931	4.95082
1.15e-06	1.00993	0.50493	4.95196
1.16e-06	1.00993	0.504929	4.9531
1.17e-06	1.00993	0.504927	4.95422
1.18e-06	1.00992	0.504926	4.95535
1.19e-06	1.00992	0.504925	4.9565
1.2e-06	1.00992	0.504924	4.95768
1.21e-06	1.00992	0.504922	4.95888
1.22e-06	1.00992	0.504921	4.96009
1.23e-06	1.00992	0.50492	4.9613
1.24e-06	1.00992	0.504919	4.9625
1.25e-06	1.00992	0.504917	4.9637
1.26e-06	1.00991	0.504916	4.9649
1.27e-06	1.00991	0.504915	4.96613
1.28e-06	1.00991	0.504913	4.96738
1.29e-06	1.00991	0.504912	4.96866
1.3e-06	1.00991	0.504911	4.96995
1.31e-06	1.00991	0.504909	4.97124
1.32e-06	1.00991	0.504908	4.97253
1.33e-06	1.0099	0.504907	4.97382
1.34e-06	1.0099	0.504905	4.9751
1.35e-06	1.0099	0.504904	4.9764
1.36e-06	1.0099	0.504902	4.97771
1.37e-06	1.0099	0.504901	4.97904
1.38e-06	1.0099	0.5049	4.98039
1.39e-06	1.0099	0.504898	4.98177
1.4e-06	1.0099	0.504897	4.98315
1.41e-06	1.00989	0.504895	4.98453
1.42e-06	1.00989	0.504894	4.98592
1.43e-06	1.00989	0.504892	4.98732
1.44e-06	1.00989	0.504891	4.98871
1.45e-06	1.00989	0.504889	4.99008
1.46e-06	1.00989	0.504888	4.99149
1.47e-06	1.00988	0.504886	4.99292
1.48e-06	1.00988	0.504885	4.99434
1.49e-06	1.00988	0.504883	4.9958
1.5e-06	1.00988	0.504882	4.99728
1.51e-06	1.00988	0.50488	4.99875
1.52e-06	1.00988	0.504878	5.00027
1.53e-06	1.00988	0.504877	5.00176
1.54e-06	1.00987	0.504875	5.00328
1.55e-06	1.00987	0.504874	5.00477
1.56e-06	1.00987	0.504872	5.00629
1.57e-06	1.00987	0.50487	5.00779
1.58e-06	1.00987	0.504869	5.00932
1.59e-06	1.00987	0.504867	5.01083
1.6e-06	1.00986	0.504865	5.01237
1.61e-06	1.00986	0.504864	5.01394
1.62e-06	1.00986	0.504862	5.0155
1.63e-06	1.00986	0.504861	5.01711
1.64e-06	1.00986	0.504859	5.01869
1.65e-06	1.00986	0.504857	5.02033
1.66e-06	1.00985	0.504855	5.02197
1.67e-06	1.00985	0.504854	5.0236
1.68e-06	1.00985	0.504852	5.02526
1.69e-06	1.00985	0.50485	5.02689
1.7e-06	1.00985	0.504848	5.02853
1.71e-06	1.00985	0.504847	5.03021
1.72e-06	1.00984	0.504845	5.03186
1.73e-06	1.00984	0.504843	5.03352
1.74e-06	1.00984	0.504841	5.0352
1.75e-06	1.00984	0.504839	5.03686
1.76e-06	1.00984	0.504837	5.03855
1.77e-06	1.00983	0.504836	5.04027
1.78e-06	1.00983	0.504834	5.042
1.79e-06	1.00983	0.504832	5.04373
1.8e-06	1.00983	0.50483	5.04549
1.81e-06	1.00983	0.504828	5.04727
1.82e-06	1.00983	0.504826	5.04903
1.83e-06	1.00982	0.504824	5.05082
1.84e-06	1.00982	0.504822	5.05265
1.85e-06	1.00982	0.504821	5.05446
1.86e-06	1.00982	0.504819	5.05626
1.87e-06	1.00982	0.504817	5.05809
1.88e-06	1.00981	0.504815	5.05993
1.89e-06	1.00981	0.504813	5.06175
1.9e-06	1.00981	0.504811	5.06356
1.91e-06	1.00981	0.504809	5.06541
1.92e-06	1.00981	0.504807	5.06728
1.93e-06	1.0098	0.504805	5.06913
1.94e-06	1.0098	0.504803	5.07098
1.95e-06	1.0098	0.504801	5.07286
1.96e-06	1.0098	0.504798	5.07475
1.97e-06	1.0098	0.504796	5.07665
1.98e-06	1.00979	0.504794	5.07854
1.99e-06	1.00979	0.504792	5.08046
2e-06	1.00979	0.50479	5.08241
2.01e-06	1.00979	0.504788	5.08438
2.02e-06	1.00979	0.504786	5.08635
2.03e-06	1.00978	0.504784	5.08832
2.04e-06	1.00978	0.504782	5.09031
2.05e-06	1.00978	0.50478	5.09233
2.06e-06	1.00978	0.504777	5.09435
2.07e-06	1.00978	0.504775	5.09636
2.08e-06	1.00977	0.504773	5.09837
2.09e-06	1.00977	0.504771	5.1004
2.1e-06	1.00977	0.504769	5.10246
2.11e-06	1.00977	0.504767	5.10452
2.12e-06	1.00977	0.504764	5.10658
2.13e-06	1.00976	0.504762	5.10863
2.14e-06	1.00976	0.50476	5.11069
2.15e-06	1.00976	0.504758	5.11277
2.16e-06	1.00976	0.504755	5.11485
2.17e-06	1.00975	0.504753	5.11694
2.18e-06	1.00975	0.504751	5.11903
2.19e-06	1.00975	0.504748	5.12111
2.2e-06	1.00975	0.504746	5.1232
2.21e-06	1.00975	0.504744	5.12535
2.22e-06	1.00974	0.504741	5.1275
2.23e-06	1.00974	0.504739	5.12965
2.24e-06	1.00974	0.504737	5.13182
2.25e-06	1.00974	0.504734	5.13397
2.26e-06	1.00973	0.504732	5.13615
2.27e-06	1.00973	0.50473	5.13835
2.28e-06	1.00973	0.504727	5.14057
2.29e-06	1.00973	0.504725	5.14281
2.3e-06	1.00972	0.504722	5.14503
2.31e-06	1.00972	0.50472	5.14727
2.32e-06	1.00972	0.504717	5.1495
2.33e-06	1.00972	0.504715	5.15177
2.34e-06	1.00971	0.504712	5.15406
2.35e-06	1.00971	0.50471	5.15637
2.36e-06	1.00971	0.504708	5.15868
2.37e-06	1.00971	0.504705	5.16099
2.38e-06	1.00971	0.504703	5.1633
2.39e-06	1.0097	0.5047	5.1656
2.4e-06	1.0097	0.504698	5.16794
2.41e-06	1.0097	0.504695	5.17026
2.42e-06	1.0097	0.504692	5.17263
2.43e-06	1.00969	0.50469	5.17498
2.44e-06	1.00969	0.504687	5.17734
2.45e-06	1.00969	0.504684	5.1797
2.46e-06	1.00969	0.504682	5.18204
2.47e-06	1.00968	0.504679	5.18441
2.48e-06	1.00968	0.504677	5.18678
2.49e-06	1.00968	0.504674	5.18918
2.5e-06	1.00968	0.504671	5.19161
2.51e-06	1.00967	0.504669	5.19402
2.52e-06	1.00967	0.504666	5.19646
2.53e-06	1.00967	0.504663	5.19889
2.54e-06	1.00967	0.504661	5.20131
2.55e-06	1.00966	0.504658	5.20375
2.56e-06	1.00966	0.504655	5.20619
2.57e-06	1.00966	0.504653	5.20866
2.58e-06	1.00966	0.50465	5.21116
2.59e-06	1.00965	0.504647	5.21365
2.6e-06	1.00965	0.504644	5.21616
2.61e-06	1.00965	0.504641	5.21869
2.62e-06	1.00964	0.504639	5.2212
2.63e-06	1.00964	0.504636	5.22372
2.64e-06	1.00964	0.504633	5.22627
2.65e-06	1.00964	0.50463	5.22881
2.66e-06	1.00963	0.504627	5.23138
2.67e-06	1.00963	0.504624	5.23399
2.68e-06	1.00963	0.504622	5.2366
2.69e-06	1.00963	0.504619	5.23921
2.7e-06	1.00962	0.504616	5.24185
2.71e-06	1.00962	0.504613	5.24449
2.72e-06	1.00962	0.50461	5.24712
2.73e-06	1.00961	0.504607	5.24975
2.74e-06	1.00961	0.504604	5.25241
2.75e-06	1.00961	0.504601	5.25507
2.76e-06	1.00961	0.504598	5.25773
2.77e-06	1.0096	0.504595	5.26042
2.78e-06	1.0096	0.504592	5.26314
2.79e-06	1.0096	0.504589	5.26584
2.8e-06	1.0096	0.504586	5.26854
2.81e-06	1.00959	0.504583	5.27127
2.82e-06	1.00959	0.50458	5.27399
2.83e-06	1.00959	0.504577	5.27669
2.84e-06	1.00958	0.504574	5.27941
2.85e-06	1.00958	0.504571	5.28215
2.86e-06	1.00958	0.504568	5.28492
2.87e-06	1.00958	0.504565	5.28767
2.88e-06	1.00957	0.504562	5.29043
2.89e-06	1.00957	0.504559	5.29323
2.9e-06	1.00957	0.504556	5.29606
2.91e-06	1.00956	0.504552	5.29885
2.92e-06	1.00956	0.504549	5.30164
2.93e-06	1.00956	0.504546	5.30447
2.94e-06	1.00955	0.504543	5.30729
2.95e-06	1.00955	0.50454	5.3101
2.96e-06	1.00955	0.504537	5.31292
2.97e-06	1.00955	0.504533	5.31574
2.98e-06	1.00954	0.50453	5.3186
2.99e-06	1.00954	0.504527	5.32147
3e-06	1.00954	0.504524	5.32434
3.01e-06	1.00953	0.504521	5.32723
3.02e-06	1.00953	0.504517	5.33011
3.03e-06	1.00953	0.504514	5.33305
3.04e-06	1.00952	0.504511	5.33597
3.05e-06	1.00952	0.504507	5.33888
3.06e-06	1.00952	0.504504	5.34178
3.07e-06	1.00952	0.504501	5.34473
3.08e-06	1.00951	0.504497	5.34768
3.09e-06	1.00951	0.504494	5.35063
3.1e-06	1.00951	0.504491	5.35358
3.11e-06	1.0095	0.504487	5.35655
3.12e-06	1.0095	0.504484	5.35956
3.13e-06	1.0095	0.504481	5.36259
3.14e-06	1.00949	0.504477	5.36562
3.15e-06	1.00949	0.504474	5.36867
3.16e-06	1.00949	0.50447	5.37171
3.17e-06	1.00948	0.504467	5.37478
3.18e-06	1.00948	0.504463	5.37785
3.19e-06	1.00948	0.50446	5.38095
3.2e-06	1.00947	0.504456	5.38402
3.21e-06	1.00947	0.504453	5.3871
3.22e-06	1.00947	0.504449	5.39018
3.23e-06	1.00946	0.504446	5.39329
3.24e-06	1.00946	0.504442	5.39643
3.25e-06	1.00946	0.504439	5.39955
3.26e-06	1.00946	0.504435	5.40269
3.27e-06	1.00945	0.504432	5.40582
3.28e-06	1.00945	0.504428	5.40898
3.29e-06	1.00945	0.504425	5.41218
3.3e-06	1.00944	0.504421	5.41538
3.31e-06	1.00944	0.504417	5.4186
3.32e-06	1.00944	0.504414	5.42178
3.33e-06	1.00943	0.50441	5.42498
3.34e-06	1.00943	0.504406	5.4282
3.35e-06	1.00943	0.504403	5.43141
3.36e-06	1.00942	0.504399	5.43466
3.37e-06	1.00942	0.504396	5.43789
3.38e-06	1.00942	0.504392	5.4411
3.39e-06	1.00941	0.504388	5.44435
3.4e-06	1.00941	0.504384	5.44759
3.41e-06	1.00941	0.504381	5.45086
3.42e-06	1.0094	0.504377	5.45417
3.43e-06	1.0094	0.504373	5.45746
3.44e-06	1.00939	0.504369	5.46077
3.45e-06	1.00939	0.504366	5.46409
3.46e-06	1.00939	0.504362	5.46741
3.47e-06	1.00938	0.504358	5.47074
3.48e-06	1.00938	0.504354	5.4741
3.49e-06	1.00938	0.50435	5.47746
3.5e-06	1.00937	0.504347	5.48082
3.51e-06	1.00937	0.504343	5.48419
3.52e-06	1.00937	0.504339	5.48754
3.53e-06	1.00936	0.504335	5.49089
3.54e-06	1.00936	0.504331	5.49427
3.55e-06	1.00936	0.504327	5.49765
3.56e-06	1.00935	0.504323	5.50104
3.57e-06	1.00935	0.504319	5.50446
3.58e-06	1.00935	0.504315	5.50787
3.59e-06	1.00934	0.504312	5.51127
3.6e-06	1.00934	0.504308	5.51468
3.61e-06	1.00933	0.504304	5.51814
3.62e-06	1.00933	0.5043	5.52158
3.63e-06	1.00933	0.504296	5.52504
3.64e-06	1.00932	0.504292	5.52855
3.65e-06	1.00932	0.504288	5.53206
3.66e-06	1.00932	0.504283	5.53553
3.67e-06	1.00931	0.504279	5.53903
3.68e-06	1.00931	0.504275	5.54254
3.69001e-06	1.00931	0.504271	5.54603
3.70001e-06	1.0093	0.504267	5.54955
3.71001e-06	1.0093	0.504263	5.55309
3.72001e-06	1.00929	0.504259	5.55665
3.73001e-06	1.00929	0.504255	5.5602
3.74001e-06	1.00929	0.504251	5.56372
3.75001e-06	1.00928	0.504247	5.56728
3.76001e-06	1.00928	0.504242	5.57084
3.77001e-06	1.00928	0.504238	5.5744
3.78001e-06	1.00927	0.504234	5.578
3.79001e-06	1.00927	0.50423	5.58162
3.80001e-06	1.00926	0.504226	5.58528
3.81001e-06	1.00926	0.504221	5.5889
3.82001e-06	1.00926	0.504217	5.59256
3.83001e-06	1.00925	0.504213	5.59621
3.84001e-06	1.00925	0.504209	5.59989
3.85001e-06	1.00925	0.504204	5.60355
3.86001e-06	1.00924	0.5042	5.60724
3.87001e-06	1.00924	0.504196	5.61096
3.88001e-06	1.00923	0.504191	5.61471
3.89001e-06	1.00923	0.504187	5.61844
3.90001e-06	1.00923	0.504183	5.62217
3.91001e-06	1.00922	0.504178	5.6259
3.92001e-06	1.00922	0.504174	5.62965
3.93001e-06	1.00921	0.50417	5.63337
3.94001e-06	1.00921	0.504165	5.63712
3.95001e-06	1.00921	0.504161	5.64086
3.96001e-06	1.0092	0.504156	5.64467
3.97001e-06	1.0092	0.504152	5.64846
3.98001e-06	1.00919	0.504148	5.65227
3.99001e-06	1.00919	0.504143	5.65606
4.00001e-06	1.00919	0.504139	5.65988
4.01001e-06	1.00918	0.504134	5.66371
4.02001e-06	1.00918	0.50413	5.66753
4.03001e-06	1.00917	0.504125	5.67136
4.04001e-06	1.00917	0.504121	5.6752
4.05001e-06	1.00917	0.504116	5.67909
4.06001e-06	1.00916	0.504112	5.68299
4.07001e-06	1.00916	0.504107	5.6869
4.08001e-06	1.00915	0.504103	5.69082
4.09001e-06	1.00915	0.504098	5.69473
4.10001e-06	1.00915	0.504093	5.69867
4.11001e-06	1.00914	0.504089	5.70259
4.12001e-06	1.00914	0.504084	5.70652
4.13001e-06	1.00913	0.504079	5.71044
4.14001e-06	1.00913	0.504075	5.71437
4.15001e-06	1.00913	0.50407	5.71835
4.16001e-06	1.00912	0.504065	5.72233
4.17001e-06	1.00912	0.504061	5.72631
4.18001e-06	1.00911	0.504056	5.7303
4.19001e-06	1.00911	0.504051	5.73428
4.20001e-06	1.0091	0.504047	5.73828
4.21001e-06	1.0091	0.504042	5.74229
4.22001e-06	1.0091	0.504037	5.74628
4.23001e-06	1.00909	0.504032	5.75028
4.24001e-06	1.00909	0.504028	5.75428
4.25001e-06	1.00908	0.504023	5.75831
4.26001e-06	1.00908	0.504018	5.76239
4.27001e-06	1.00908	0.504013	5.76647
4.28001e-06	1.00907	0.504008	5.77055
4.29002e-06	1.00907	0.504003	5.77465
4.30002e-06	1.00906	0.503999	5.77874
4.31002e-06	1.00906	0.503994	5.78285
4.32002e-06	1.00905	0.503989	5.78699
4.33002e-06	1.00905	0.503984	5.79111
4.34002e-06	1.00905	0.503979	5.79521
4.35002e-06	1.00904	0.503974	5.79935
4.36002e-06	1.00904	0.503969	5.80349
4.37002e-06	1.00903	0.503964	5.80765
4.38002e-06	1.00903	0.503959	5.81186
4.39002e-06	1.00902	0.503954	5.81605
4.40002e-06	1.00902	0.503949	5.82023
4.41002e-06	1.00901	0.503945	5.82443
4.42002e-06	1.00901	0.50394	5.82864
4.43002e-06	1.00901	0.503934	5.83283
4.44002e-06	1.009	0.503929	5.83705
4.45002e-06	1.009	0.503924	5.84126
4.46002e-06	1.00899	0.503919	5.84544
4.47002e-06	1.00899	0.503914	5.84965
4.48002e-06	1.00898	0.503909	5.85388
4.49002e-06	1.00898	0.503904	5.85811
4.50002e-06	1.00897	0.503899	5.86238
4.51002e-06	1.00897	0.503894	5.86666
4.52002e-06	1.00897	0.503889	5.87094
4.53002e-06	1.00896	0.503884	5.8752
4.54002e-06	1.00896	0.503879	5.87949
4.55002e-06	1.00895	0.503873	5.8838
4.56002e-06	1.00895	0.503868	5.88809
4.57002e-06	1.00894	0.503863	5.89241
4.58002e-06	1.00894	0.503858	5.89672
4.59002e-06	1.00893	0.503853	5.90105
4.60002e-06	1.00893	0.503847	5.90534
4.61002e-06	1.00893	0.503842	5.9097
4.62002e-06	1.00892	0.503837	5.91408
4.63002e-06	1.00892	0.503832	5.91847
4.64002e-06	1.00891	0.503826	5.92286
4.65002e-06	1.00891	0.503821	5.92729
4.66002e-06	1.0089	0.503816	5.93169
4.67002e-06	1.0089	0.50381	5.9361
4.68002e-06	1.00889	0.503805	5.9405
4.69002e-06	1.00889	0.5038	5.94496
4.70002e-06	1.00888	0.503794	5.94939
4.71002e-06	1.00888	0.503789	5.95383
4.72002e-06	1.00887	0.503784	5.95824
4.73002e-06	1.00887	0.503778	5.96269
4.74002e-06	1.00886	0.503773	5.96713
4.75002e-06	1.00886	0.503767	5.97158
4.76002e-06	1.00886	0.503762	5.97605
4.77002e-06	1.00885	0.503756	5.98056
4.78002e-06	1.00885	0.503751	5.98508
4.79002e-06	1.00884	0.503745	5.98958
4.80002e-06	1.00884	0.50374	5.99409
4.81002e-06	1.00883	0.503734	5.9986
4.82002e-06	1.00883	0.503729	6.00314
4.83002e-06	1.00882	0.503723	6.00766
4.84002e-06	1.00882	0.503718	6.0122
4.85002e-06	1.00881	0.503712	6.01676
4.86003e-06	1.00881	0.503707	6.02131
4.87002e-06	1.0088	0.503701	6.02587
4.88003e-06	1.0088	0.503696	6.03042
4.89003e-06	1.00879	0.50369	6.035
4.90003e-06	1.00879	0.503684	6.0396
4.91003e-06	1.00878	0.503679	6.04422
4.92003e-06	1.00878	0.503673	6.04886
4.93003e-06	1.00877	0.503668	6.05351
4.94003e-06	1.00877	0.503662	6.0582
4.95003e-06	1.00876	0.503656	6.06287
4.96003e-06	1.00876	0.50365	6.06753
4.97003e-06	1.00875	0.503645	6.07221
4.98003e-06	1.00875	0.503639	6.07691
4.99003e-06	1.00874	0.503633	6.08163
5.00003e-06	1.00874	0.503628	6.08634
5.01003e-06	1.00873	0.503622	6.09104
5.02003e-06	1.00873	0.503616	6.09577
5.03003e-06	1.00872	0.503611	6.10049
5.04003e-06	1.00872	0.503605	6.10524
5.05003e-06	1.00871	0.503599	6.10997
5.06003e-06	1.00871	0.503593	6.1147
5.07003e-06	1.0087	0.503587	6.11948
5.08003e-06	1.0087	0.503581	6.12429
5.09003e-06	1.00869	0.503576	6.1291
5.10003e-06	1.00869	0.50357	6.13392
5.11003e-06	1.00868	0.503564	6.13872
5.12003e-06	1.00868	0.503558	6.14352
5.13003e-06	1.00867	0.503552	6.14836
5.14003e-06	1.00867	0.503546	6.15318
5.15003e-06	1.00866	0.50354	6.15799
5.16003e-06	1.00866	0.503534	6.16283
5.17003e-06	1.00865	0.503528	6.16767
5.18003e-06	1.00865	0.503522	6.17252
5.19003e-06	1.00864	0.503516	6.1774
5.20003e-06	1.00864	0.50351	6.18224
5.21003e-06	1.00863	0.503504	6.18709
5.22003e-06	1.00863	0.503498	6.19197
5.23003e-06	1.00862	0.503492	6.19685
5.24003e-06	1.00862	0.503486	6.20176
5.25003e-06	1.00861	0.50348	6.2067
5.26003e-06	1.00861	0.503474	6.21163
5.27003e-06	1.0086	0.503468	6.21658
5.28003e-06	1.0086	0.503462	6.22156
5.29003e-06	1.00859	0.503456	6.22654
5.30003e-06	1.00859	0.50345	6.2315
5.31003e-06	1.00858	0.503444	6.23648
5.32003e-06	1.00858	0.503438	6.24145
5.33003e-06	1.00857	0.503431	6.24644
5.34003e-06	1.00857	0.503425	6.25145
5.35003e-06	1.00856	0.503419	6.25648
5.36003e-06	1.00856	0.503413	6.26149
5.37003e-06	1.00855	0.503407	6.2665
5.38003e-06	1.00854	0.5034	6.27156
5.39003e-06	1.00854	0.503394	6.2766
5.40003e-06	1.00853	0.503388	6.28166
5.41003e-06	1.00853	0.503382	6.28671
5.42003e-06	1.00852	0.503375	6.29179
5.43003e-06	1.00852	0.503369	6.29685
5.44003e-06	1.00851	0.503363	6.30197
5.45003e-06	1.00851	0.503356	6.3071
5.46004e-06	1.0085	0.50335	6.31226
5.47003e-06	1.0085	0.503344	6.31739
5.48004e-06	1.00849	0.503337	6.32254
5.49004e-06	1.00849	0.503331	6.32767
5.50004e-06	1.00848	0.503325	6.33281
5.51004e-06	1.00847	0.503318	6.33796
5.52004e-06	1.00847	0.503312	6.34313
5.53004e-06	1.00846	0.503305	6.34828
5.54004e-06	1.00846	0.503299	6.35343
5.55004e-06	1.00845	0.503292	6.3586
5.56004e-06	1.00845	0.503286	6.36379
5.57004e-06	1.00844	0.50328	6.36898
5.58004e-06	1.00844	0.503273	6.37417
5.59004e-06	1.00843	0.503267	6.37939
5.60004e-06	1.00843	0.50326	6.38458
5.61004e-06	1.00842	0.503254	6.38978
5.62004e-06	1.00841	0.503247	6.39499
5.63004e-06	1.00841	0.50324	6.40024
5.64004e-06	1.0084	0.503234	6.4055
5.65004e-06	1.0084	0.503227	6.41075
5.66004e-06	1.00839	0.503221	6.41604
5.67004e-06	1.00839	0.503214	6.42133
5.68004e-06	1.00838	0.503207	6.42664
5.69004e-06	1.00838	0.503201	6.43194
5.70004e-06	1.00837	0.503194	6.43726
5.71004e-06	1.00836	0.503187	6.44259
5.72004e-06	1.00836	0.503181	6.44788
5.73004e-06	1.00835	0.503174	6.45318
5.74004e-06	1.00835	0.503168	6.45849
5.75004e-06	1.00834	0.503161	6.46384
5.76004e-06	1.00834	0.503154	6.46919
5.77004e-06	1.00833	0.503147	6.47454
5.78004e-06	1.00832	0.503141	6.47993
5.79004e-06	1.00832	0.503134	6.48531
5.80004e-06	1.00831	0.503127	6.49069
5.81004e-06	1.00831	0.50312	6.49608
5.82004e-06	1.0083	0.503114	6.50146
5.83004e-06	1.0083	0.503107	6.5069
5.84004e-06	1.00829	0.5031	6.51233
5.85004e-06	1.00828	0.503093	6.51777
5.86004e-06	1.00828	0.503086	6.52322
5.87004e-06	1.00827	0.503079	6.52866
5.88004e-06	1.00827	0.503073	6.53414
5.89004e-06	1.00826	0.503066	6.53964
5.90004e-06	1.00826	0.503059	6.54511
5.91004e-06	1.00825	0.503052	6.55065
5.92004e-06	1.00824	0.503045	6.55618
5.93004e-06	1.00824	0.503038	6.56169
5.94004e-06	1.00823	0.503031	6.5672
5.95004e-06	1.00823	0.503024	6.57269
5.96004e-06	1.00822	0.503017	6.5782
5.97004e-06	1.00821	0.50301	6.58373
5.98004e-06	1.00821	0.503003	6.58926
5.99004e-06	1.0082	0.502996	6.59479
6.00004e-06	1.0082	0.502989	6.60033
6.01004e-06	1.00819	0.502982	6.60589
6.02004e-06	1.00819	0.502975	6.61144
6.03004e-06	1.00818	0.502968	6.61702
6.04004e-06	1.00817	0.502961	6.62259
6.05004e-06	1.00817	0.502954	6.62818
6.06005e-06	1.00816	0.502947	6.6338
6.07005e-06	1.00816	0.50294	6.63939
6.08005e-06	1.00815	0.502933	6.64498
6.09005e-06	1.00814	0.502925	6.65057
6.10005e-06	1.00814	0.502918	6.65618
6.11005e-06	1.00813	0.502911	6.66181
6.12005e-06	1.00813	0.502904	6.66747
6.13005e-06	1.00812	0.502897	6.67312
6.14005e-06	1.00811	0.50289	6.67878
6.15005e-06	1.00811	0.502882	6.68447
6.16005e-06	1.0081	0.502875	6.69015
6.17005e-06	1.0081	0.502868	6.69582
6.18005e-06	1.00809	0.502861	6.70148
6.19005e-06	1.00808	0.502854	6.70716
6.20005e-06	1.00808	0.502846	6.71285
6.21005e-06	1.00807	0.502839	6.71856
6.22005e-06	1.00807	0.502831	6.72427
6.23005e-06	1.00806	0.502824	6.72996
6.24005e-06	1.00805	0.502817	6.73565
