Nr:	 N:	 X:	 E:
6.8e-07	1.00997	0.504975	4.90956
6.9e-07	1.00997	0.504974	4.91024
7e-07	1.00997	0.504973	4.91092
7.1e-07	1.00997	0.504972	4.91162
7.19999e-07	1.00997	0.504972	4.91235
7.29999e-07	1.00997	0.504971	4.91306
7.39999e-07	1.00997	0.50497	4.91377
7.49999e-07	1.00997	0.504969	4.91454
7.59999e-07	1.00997	0.504969	4.91526
7.69999e-07	1.00997	0.504968	4.91604
7.79999e-07	1.00997	0.504967	4.91678
7.89999e-07	1.00997	0.504966	4.91758
7.99999e-07	1.00996	0.504965	4.91834
8.09999e-07	1.00996	0.504964	4.91916
8.19999e-07	1.00996	0.504964	4.91996
8.29999e-07	1.00996	0.504963	4.92076
8.39999e-07	1.00996	0.504962	4.92161
8.49999e-07	1.00996	0.504961	4.92242
8.59999e-07	1.00996	0.50496	4.92326
8.69999e-07	1.00996	0.504959	4.92414
8.79999e-07	1.00996	0.504958	4.92499
8.89999e-07	1.00996	0.504957	4.92585
8.99999e-07	1.00996	0.504957	4.92675
9.09999e-07	1.00995	0.504956	4.92764
9.19999e-07	1.00995	0.504955	4.92852
9.29999e-07	1.00995	0.504954	4.92943
9.39999e-07	1.00995	0.504953	4.93038
9.49999e-07	1.00995	0.504952	4.9313
9.59999e-07	1.00995	0.504951	4.93222
9.69999e-07	1.00995	0.50495	4.93317
9.79999e-07	1.00995	0.504949	4.93415
9.89999e-07	1.00995	0.504948	4.93513
9.99999e-07	1.00994	0.504947	4.93608
1.01e-06	1.00994	0.504946	4.93706
1.02e-06	1.00994	0.504945	4.93807
1.03e-06	1.00994	0.504944	4.9391
1.04e-06	1.00994	0.504943	4.94011
1.05e-06	1.00994	0.504941	4.94112
1.06e-06	1.00994	0.50494	4.94213
1.07e-06	1.00994	0.504939	4.94319
1.08e-06	1.00994	0.504938	4.94427
1.09e-06	1.00994	0.504937	4.94535
1.1e-06	1.00993	0.504936	4.94641
1.11e-06	1.00993	0.504935	4.94747
1.12e-06	1.00993	0.504934	4.94855
1.13e-06	1.00993	0.504933	4.94966
1.14e-06	1.00993	0.504931	4.95079
1.15e-06	1.00993	0.50493	4.95193
1.16e-06	1.00993	0.504929	4.95306
1.17e-06	1.00993	0.504928	4.95419
1.18e-06	1.00992	0.504927	4.95532
1.19e-06	1.00992	0.504925	4.95646
1.2e-06	1.00992	0.504924	4.95764
1.21e-06	1.00992	0.504923	4.95884
1.22e-06	1.00992	0.504922	4.96005
1.23e-06	1.00992	0.50492	4.96126
1.24e-06	1.00992	0.504919	4.96246
1.25e-06	1.00992	0.504918	4.96366
1.26e-06	1.00991	0.504917	4.96487
1.27e-06	1.00991	0.504915	4.96609
1.28e-06	1.00991	0.504914	4.96734
1.29e-06	1.00991	0.504913	4.96862
1.3e-06	1.00991	0.504911	4.9699
1.31e-06	1.00991	0.50491	4.9712
1.32e-06	1.00991	0.504909	4.97249
1.33e-06	1.00991	0.504907	4.97377
1.34e-06	1.0099	0.504906	4.97505
1.35e-06	1.0099	0.504904	4.97635
1.36e-06	1.0099	0.504903	4.97766
1.37e-06	1.0099	0.504902	4.97899
1.38e-06	1.0099	0.5049	4.98034
1.39e-06	1.0099	0.504899	4.98171
1.4e-06	1.0099	0.504898	4.98309
1.41e-06	1.00989	0.504896	4.98448
1.42e-06	1.00989	0.504895	4.98586
1.43e-06	1.00989	0.504893	4.98726
1.44e-06	1.00989	0.504892	4.98865
1.45e-06	1.00989	0.50489	4.99003
1.46e-06	1.00989	0.504889	4.99143
1.47e-06	1.00988	0.504887	4.99286
1.48e-06	1.00988	0.504886	4.99427
1.49e-06	1.00988	0.504884	4.99574
1.5e-06	1.00988	0.504883	4.99721
1.51e-06	1.00988	0.504881	4.99869
1.52e-06	1.00988	0.504879	5.0002
1.53e-06	1.00988	0.504878	5.00169
1.54e-06	1.00987	0.504876	5.00321
1.55e-06	1.00987	0.504875	5.00469
1.56e-06	1.00987	0.504873	5.00622
1.57e-06	1.00987	0.504872	5.00772
1.58e-06	1.00987	0.50487	5.00924
1.59e-06	1.00987	0.504868	5.01075
1.6e-06	1.00986	0.504867	5.01229
1.61e-06	1.00986	0.504865	5.01386
1.62e-06	1.00986	0.504864	5.01542
1.63e-06	1.00986	0.504862	5.01703
1.64e-06	1.00986	0.50486	5.01861
1.65e-06	1.00986	0.504858	5.02024
1.66e-06	1.00985	0.504857	5.02188
1.67e-06	1.00985	0.504855	5.02351
1.68e-06	1.00985	0.504853	5.02517
1.69e-06	1.00985	0.504851	5.0268
1.7e-06	1.00985	0.50485	5.02844
1.71e-06	1.00985	0.504848	5.03011
1.72e-06	1.00984	0.504846	5.03176
1.73e-06	1.00984	0.504845	5.03342
1.74e-06	1.00984	0.504843	5.0351
1.75e-06	1.00984	0.504841	5.03676
1.76e-06	1.00984	0.504839	5.03844
1.77e-06	1.00983	0.504837	5.04017
1.78e-06	1.00983	0.504836	5.04189
1.79e-06	1.00983	0.504834	5.04362
1.8e-06	1.00983	0.504832	5.04538
1.81e-06	1.00983	0.50483	5.04715
1.82e-06	1.00983	0.504828	5.04891
1.83e-06	1.00982	0.504826	5.0507
1.84e-06	1.00982	0.504824	5.05253
1.85e-06	1.00982	0.504822	5.05434
1.86e-06	1.00982	0.504821	5.05614
1.87e-06	1.00982	0.504819	5.05796
1.88e-06	1.00981	0.504817	5.0598
1.89e-06	1.00981	0.504815	5.06162
1.9e-06	1.00981	0.504813	5.06343
1.91e-06	1.00981	0.504811	5.06528
1.92e-06	1.00981	0.504809	5.06715
1.93e-06	1.0098	0.504807	5.069
1.94e-06	1.0098	0.504805	5.07084
1.95e-06	1.0098	0.504803	5.07272
1.96e-06	1.0098	0.504801	5.07461
1.97e-06	1.0098	0.504799	5.0765
1.98e-06	1.00979	0.504797	5.07839
1.99e-06	1.00979	0.504795	5.08031
2e-06	1.00979	0.504793	5.08226
2.01e-06	1.00979	0.504791	5.08423
2.02e-06	1.00979	0.504789	5.0862
2.03e-06	1.00978	0.504787	5.08816
2.04e-06	1.00978	0.504784	5.09015
2.05e-06	1.00978	0.504782	5.09216
2.06e-06	1.00978	0.50478	5.09418
2.07e-06	1.00978	0.504778	5.09619
2.08e-06	1.00977	0.504776	5.0982
2.09e-06	1.00977	0.504774	5.10023
2.1e-06	1.00977	0.504772	5.10228
2.11e-06	1.00977	0.504769	5.10435
2.12e-06	1.00977	0.504767	5.1064
2.13e-06	1.00976	0.504765	5.10844
2.14e-06	1.00976	0.504763	5.1105
2.15e-06	1.00976	0.504761	5.11258
2.16e-06	1.00976	0.504758	5.11466
2.17e-06	1.00975	0.504756	5.11674
2.18e-06	1.00975	0.504754	5.11883
2.19e-06	1.00975	0.504752	5.12091
2.2e-06	1.00975	0.504749	5.123
2.21e-06	1.00975	0.504747	5.12514
2.22e-06	1.00974	0.504745	5.12729
2.23e-06	1.00974	0.504742	5.12944
2.24e-06	1.00974	0.50474	5.13161
2.25e-06	1.00974	0.504738	5.13375
2.26e-06	1.00973	0.504735	5.13593
2.27e-06	1.00973	0.504733	5.13812
2.28e-06	1.00973	0.504731	5.14035
2.29e-06	1.00973	0.504728	5.14258
2.3e-06	1.00972	0.504726	5.1448
2.31e-06	1.00972	0.504724	5.14704
2.32e-06	1.00972	0.504721	5.14927
2.33e-06	1.00972	0.504719	5.15153
2.34e-06	1.00972	0.504716	5.15381
2.35e-06	1.00971	0.504714	5.15612
2.36e-06	1.00971	0.504712	5.15843
2.37e-06	1.00971	0.504709	5.16074
2.38e-06	1.00971	0.504707	5.16305
2.39e-06	1.0097	0.504704	5.16535
2.4e-06	1.0097	0.504702	5.16768
2.41e-06	1.0097	0.504699	5.17
2.42e-06	1.0097	0.504697	5.17236
2.43e-06	1.00969	0.504694	5.17471
2.44e-06	1.00969	0.504692	5.17707
2.45e-06	1.00969	0.504689	5.17942
2.46e-06	1.00969	0.504686	5.18175
2.47e-06	1.00968	0.504684	5.18413
2.48e-06	1.00968	0.504681	5.18649
2.49e-06	1.00968	0.504679	5.18889
2.5e-06	1.00968	0.504676	5.19131
2.51e-06	1.00967	0.504673	5.19372
2.52e-06	1.00967	0.504671	5.19616
2.53e-06	1.00967	0.504668	5.19858
2.54e-06	1.00967	0.504666	5.201
2.55e-06	1.00966	0.504663	5.20344
2.56e-06	1.00966	0.50466	5.20588
2.57e-06	1.00966	0.504658	5.20834
2.58e-06	1.00966	0.504655	5.21084
2.59e-06	1.00965	0.504652	5.21332
2.6e-06	1.00965	0.50465	5.21583
2.61e-06	1.00965	0.504647	5.21836
2.62e-06	1.00965	0.504644	5.22086
2.63e-06	1.00964	0.504641	5.22337
2.64e-06	1.00964	0.504639	5.22592
2.65e-06	1.00964	0.504636	5.22846
2.66e-06	1.00963	0.504633	5.23102
2.67e-06	1.00963	0.50463	5.23362
2.68e-06	1.00963	0.504627	5.23624
2.69e-06	1.00963	0.504625	5.23884
2.7e-06	1.00962	0.504622	5.24148
2.71e-06	1.00962	0.504619	5.24412
2.72e-06	1.00962	0.504616	5.24674
2.73e-06	1.00962	0.504613	5.24936
2.74e-06	1.00961	0.50461	5.25202
2.75e-06	1.00961	0.504608	5.25467
2.76e-06	1.00961	0.504605	5.25733
2.77e-06	1.0096	0.504602	5.26002
2.78e-06	1.0096	0.504599	5.26273
2.79e-06	1.0096	0.504596	5.26543
2.8e-06	1.0096	0.504593	5.26813
2.81e-06	1.00959	0.50459	5.27085
2.82e-06	1.00959	0.504587	5.27356
2.83e-06	1.00959	0.504584	5.27627
2.84e-06	1.00958	0.504581	5.27897
2.85e-06	1.00958	0.504578	5.28172
2.86e-06	1.00958	0.504575	5.28447
2.87e-06	1.00958	0.504572	5.28722
2.88e-06	1.00957	0.504569	5.28997
2.89e-06	1.00957	0.504566	5.29277
2.9e-06	1.00957	0.504563	5.29559
2.91e-06	1.00956	0.50456	5.29838
2.92e-06	1.00956	0.504557	5.30117
2.93e-06	1.00956	0.504554	5.30399
2.94e-06	1.00956	0.504551	5.30681
2.95e-06	1.00955	0.504547	5.30961
2.96e-06	1.00955	0.504544	5.31243
2.97e-06	1.00955	0.504541	5.31524
2.98e-06	1.00954	0.504538	5.3181
2.99e-06	1.00954	0.504535	5.32096
3e-06	1.00954	0.504532	5.32383
3.01e-06	1.00953	0.504529	5.32671
3.02e-06	1.00953	0.504525	5.32959
3.03e-06	1.00953	0.504522	5.33253
3.04e-06	1.00953	0.504519	5.33543
3.05e-06	1.00952	0.504516	5.33834
3.06e-06	1.00952	0.504513	5.34124
3.07e-06	1.00952	0.50451	5.34418
3.08e-06	1.00951	0.504506	5.34713
3.09e-06	1.00951	0.504503	5.35007
3.1e-06	1.00951	0.5045	5.35302
3.11e-06	1.0095	0.504496	5.35599
3.12e-06	1.0095	0.504493	5.35898
3.13e-06	1.0095	0.50449	5.36201
3.14e-06	1.00949	0.504486	5.36504
3.15e-06	1.00949	0.504483	5.36808
3.16e-06	1.00949	0.50448	5.37111
3.17e-06	1.00949	0.504476	5.37418
3.18e-06	1.00948	0.504473	5.37724
3.19e-06	1.00948	0.50447	5.38034
3.2e-06	1.00948	0.504466	5.3834
3.21e-06	1.00947	0.504463	5.38648
3.22e-06	1.00947	0.504459	5.38955
3.23e-06	1.00947	0.504456	5.39265
3.24e-06	1.00946	0.504453	5.39578
3.25e-06	1.00946	0.504449	5.3989
3.26e-06	1.00946	0.504446	5.40204
3.27e-06	1.00945	0.504442	5.40516
3.28e-06	1.00945	0.504439	5.40832
3.29e-06	1.00945	0.504435	5.41151
3.3e-06	1.00944	0.504432	5.4147
3.31e-06	1.00944	0.504428	5.41791
3.32e-06	1.00944	0.504425	5.42109
3.33e-06	1.00943	0.504421	5.42428
3.34e-06	1.00943	0.504418	5.4275
3.35e-06	1.00943	0.504414	5.4307
3.36e-06	1.00942	0.50441	5.43394
3.37e-06	1.00942	0.504407	5.43717
3.38e-06	1.00942	0.504403	5.44038
3.39e-06	1.00941	0.5044	5.44361
3.4e-06	1.00941	0.504396	5.44685
3.41e-06	1.00941	0.504392	5.45011
3.42e-06	1.0094	0.504389	5.45341
3.43e-06	1.0094	0.504385	5.4567
3.44e-06	1.0094	0.504382	5.46
3.45e-06	1.00939	0.504378	5.46332
3.46e-06	1.00939	0.504374	5.46663
3.47e-06	1.00938	0.504371	5.46995
3.48e-06	1.00938	0.504367	5.47331
3.49e-06	1.00938	0.504363	5.47666
3.5e-06	1.00938	0.504359	5.48001
3.51e-06	1.00937	0.504355	5.48338
3.52e-06	1.00937	0.504352	5.48672
3.53e-06	1.00936	0.504348	5.49006
3.54e-06	1.00936	0.504344	5.49343
3.55e-06	1.00936	0.50434	5.49681
3.56e-06	1.00935	0.504336	5.50019
3.57e-06	1.00935	0.504333	5.5036
3.58e-06	1.00935	0.504329	5.50701
3.59e-06	1.00934	0.504325	5.5104
3.6e-06	1.00934	0.504321	5.51381
3.61e-06	1.00934	0.504317	5.51725
3.62e-06	1.00933	0.504314	5.52069
3.63e-06	1.00933	0.50431	5.52415
3.64e-06	1.00932	0.504306	5.52765
3.65e-06	1.00932	0.504302	5.53114
3.66e-06	1.00932	0.504298	5.53461
3.67e-06	1.00931	0.504294	5.5381
3.68e-06	1.00931	0.50429	5.5416
3.69001e-06	1.00931	0.504286	5.54509
3.70001e-06	1.0093	0.504282	5.5486
3.71001e-06	1.0093	0.504278	5.55214
3.72001e-06	1.0093	0.504274	5.55569
3.73001e-06	1.00929	0.50427	5.55923
3.74001e-06	1.00929	0.504266	5.56275
3.75001e-06	1.00928	0.504262	5.5663
3.76001e-06	1.00928	0.504258	5.56985
3.77001e-06	1.00928	0.504254	5.5734
3.78001e-06	1.00927	0.50425	5.57699
3.79001e-06	1.00927	0.504246	5.5806
3.80001e-06	1.00927	0.504242	5.58425
3.81001e-06	1.00926	0.504238	5.58787
3.82001e-06	1.00926	0.504233	5.59152
3.83001e-06	1.00925	0.504229	5.59517
3.84001e-06	1.00925	0.504225	5.59884
3.85001e-06	1.00925	0.504221	5.60249
3.86001e-06	1.00924	0.504217	5.60617
3.87001e-06	1.00924	0.504212	5.60988
3.88001e-06	1.00923	0.504208	5.61362
3.89001e-06	1.00923	0.504204	5.61734
3.90001e-06	1.00923	0.5042	5.62107
3.91001e-06	1.00922	0.504196	5.62479
3.92001e-06	1.00922	0.504192	5.62853
3.93001e-06	1.00922	0.504187	5.63225
3.94001e-06	1.00921	0.504183	5.63598
3.95001e-06	1.00921	0.504179	5.63972
3.96001e-06	1.0092	0.504174	5.64352
3.97001e-06	1.0092	0.50417	5.6473
3.98001e-06	1.0092	0.504166	5.65109
3.99001e-06	1.00919	0.504162	5.65488
4.00001e-06	1.00919	0.504157	5.65869
4.01001e-06	1.00918	0.504153	5.66251
4.02001e-06	1.00918	0.504148	5.66632
4.03001e-06	1.00918	0.504144	5.67015
4.04001e-06	1.00917	0.50414	5.67397
4.05001e-06	1.00917	0.504135	5.67786
4.06001e-06	1.00916	0.504131	5.68175
4.07001e-06	1.00916	0.504126	5.68566
4.08001e-06	1.00916	0.504122	5.68956
4.09001e-06	1.00915	0.504118	5.69346
4.10001e-06	1.00915	0.504113	5.69739
4.11001e-06	1.00914	0.504109	5.70131
4.12001e-06	1.00914	0.504104	5.70522
4.13001e-06	1.00914	0.504099	5.70914
4.14001e-06	1.00913	0.504095	5.71306
4.15001e-06	1.00913	0.504091	5.71703
4.16001e-06	1.00912	0.504086	5.721
4.17001e-06	1.00912	0.504082	5.72497
4.18001e-06	1.00911	0.504077	5.72896
4.19001e-06	1.00911	0.504072	5.73292
4.20001e-06	1.00911	0.504068	5.73691
4.21001e-06	1.0091	0.504063	5.74091
4.22001e-06	1.0091	0.504059	5.74489
4.23001e-06	1.00909	0.504054	5.74889
4.24001e-06	1.00909	0.504049	5.75288
4.25001e-06	1.00909	0.504045	5.75689
4.26001e-06	1.00908	0.50404	5.76096
4.27001e-06	1.00908	0.504035	5.76504
4.28001e-06	1.00907	0.504031	5.76911
4.29002e-06	1.00907	0.504026	5.7732
4.30002e-06	1.00906	0.504021	5.77728
4.31002e-06	1.00906	0.504016	5.78138
4.32002e-06	1.00906	0.504012	5.78551
4.33002e-06	1.00905	0.504007	5.78962
4.34002e-06	1.00905	0.504002	5.79371
4.35002e-06	1.00904	0.503998	5.79784
4.36002e-06	1.00904	0.503993	5.80197
4.37002e-06	1.00903	0.503988	5.80612
4.38002e-06	1.00903	0.503983	5.81032
4.39002e-06	1.00903	0.503979	5.8145
4.40002e-06	1.00902	0.503974	5.81867
4.41002e-06	1.00902	0.503969	5.82286
4.42002e-06	1.00901	0.503964	5.82706
4.43002e-06	1.00901	0.503959	5.83124
4.44002e-06	1.009	0.503954	5.83545
4.45002e-06	1.009	0.503949	5.83965
4.46002e-06	1.00899	0.503944	5.84382
4.47002e-06	1.00899	0.50394	5.84802
4.48002e-06	1.00899	0.503935	5.85224
4.49002e-06	1.00898	0.50393	5.85646
4.50002e-06	1.00898	0.503925	5.86071
4.51002e-06	1.00897	0.50392	5.86498
4.52002e-06	1.00897	0.503915	5.86925
4.53002e-06	1.00896	0.50391	5.8735
4.54002e-06	1.00896	0.503905	5.87778
4.55002e-06	1.00895	0.5039	5.88208
4.56002e-06	1.00895	0.503895	5.88637
4.57002e-06	1.00895	0.50389	5.89067
4.58002e-06	1.00894	0.503885	5.89498
4.59002e-06	1.00894	0.50388	5.89929
4.60002e-06	1.00893	0.503875	5.90358
4.61002e-06	1.00893	0.50387	5.90792
4.62002e-06	1.00892	0.503864	5.91229
4.63002e-06	1.00892	0.503859	5.91668
4.64002e-06	1.00891	0.503854	5.92105
4.65002e-06	1.00891	0.503849	5.92546
4.66002e-06	1.0089	0.503844	5.92986
4.67002e-06	1.0089	0.503839	5.93426
4.68002e-06	1.0089	0.503834	5.93865
4.69002e-06	1.00889	0.503829	5.94309
4.70002e-06	1.00889	0.503823	5.94751
4.71002e-06	1.00888	0.503818	5.95194
4.72002e-06	1.00888	0.503813	5.95634
4.73002e-06	1.00887	0.503808	5.96078
4.74002e-06	1.00887	0.503802	5.96521
4.75002e-06	1.00886	0.503797	5.96965
4.76002e-06	1.00886	0.503792	5.97411
4.77002e-06	1.00885	0.503786	5.97861
4.78002e-06	1.00885	0.503781	5.98311
4.79002e-06	1.00884	0.503776	5.9876
4.80002e-06	1.00884	0.503771	5.9921
4.81002e-06	1.00883	0.503765	5.9966
4.82002e-06	1.00883	0.50376	6.00113
4.83002e-06	1.00882	0.503755	6.00564
4.84002e-06	1.00882	0.503749	6.01017
4.85002e-06	1.00881	0.503744	6.01471
4.86003e-06	1.00881	0.503738	6.01926
4.87002e-06	1.00881	0.503733	6.02381
4.88003e-06	1.0088	0.503728	6.02833
4.89003e-06	1.0088	0.503722	6.03291
4.90003e-06	1.00879	0.503717	6.0375
4.91003e-06	1.00879	0.503711	6.04211
4.92003e-06	1.00878	0.503706	6.04674
4.93003e-06	1.00878	0.503701	6.05138
4.94003e-06	1.00877	0.503695	6.05605
4.95003e-06	1.00877	0.503689	6.06071
4.96003e-06	1.00876	0.503684	6.06536
4.97003e-06	1.00876	0.503679	6.07003
4.98003e-06	1.00875	0.503673	6.07471
4.99003e-06	1.00875	0.503668	6.07942
5.00003e-06	1.00874	0.503662	6.08412
5.01003e-06	1.00874	0.503657	6.08881
5.02003e-06	1.00873	0.503651	6.09352
5.03003e-06	1.00873	0.503645	6.09824
5.04003e-06	1.00872	0.50364	6.10297
5.05003e-06	1.00872	0.503634	6.10769
5.06003e-06	1.00871	0.503629	6.1124
5.07003e-06	1.00871	0.503623	6.11718
5.08003e-06	1.0087	0.503617	6.12198
5.09003e-06	1.0087	0.503612	6.12677
5.10003e-06	1.00869	0.503606	6.13158
5.11003e-06	1.00869	0.5036	6.13637
5.12003e-06	1.00868	0.503595	6.14116
5.13003e-06	1.00868	0.503589	6.14598
5.14003e-06	1.00867	0.503583	6.1508
5.15003e-06	1.00867	0.503577	6.15559
5.16003e-06	1.00866	0.503572	6.16042
5.17003e-06	1.00866	0.503566	6.16525
5.18003e-06	1.00865	0.50356	6.17008
5.19003e-06	1.00865	0.503554	6.17495
5.20003e-06	1.00864	0.503549	6.17978
5.21003e-06	1.00864	0.503543	6.18461
5.22003e-06	1.00863	0.503537	6.18948
5.23003e-06	1.00863	0.503531	6.19435
5.24003e-06	1.00862	0.503525	6.19925
5.25003e-06	1.00862	0.50352	6.20417
5.26003e-06	1.00861	0.503514	6.20909
5.27003e-06	1.00861	0.503508	6.21404
5.28003e-06	1.0086	0.503502	6.219
5.29003e-06	1.00859	0.503496	6.22397
5.30003e-06	1.00859	0.50349	6.22891
5.31003e-06	1.00858	0.503484	6.23388
5.32003e-06	1.00858	0.503478	6.23884
5.33003e-06	1.00857	0.503472	6.24381
5.34003e-06	1.00857	0.503466	6.24882
5.35003e-06	1.00856	0.50346	6.25383
5.36003e-06	1.00856	0.503454	6.25883
5.37003e-06	1.00855	0.503448	6.26383
5.38003e-06	1.00855	0.503442	6.26887
5.39003e-06	1.00854	0.503436	6.2739
5.40003e-06	1.00854	0.50343	6.27895
5.41003e-06	1.00853	0.503424	6.28399
5.42003e-06	1.00853	0.503418	6.28906
5.43003e-06	1.00852	0.503412	6.2941
5.44003e-06	1.00852	0.503406	6.29921
5.45003e-06	1.00851	0.5034	6.30433
5.46004e-06	1.0085	0.503394	6.30947
5.47003e-06	1.0085	0.503388	6.31459
5.48004e-06	1.00849	0.503381	6.31973
5.49004e-06	1.00849	0.503375	6.32485
5.50004e-06	1.00848	0.503369	6.32997
5.51004e-06	1.00848	0.503363	6.33511
5.52004e-06	1.00847	0.503357	6.34027
5.53004e-06	1.00847	0.50335	6.34541
5.54004e-06	1.00846	0.503344	6.35054
5.55004e-06	1.00846	0.503338	6.3557
5.56004e-06	1.00845	0.503332	6.36087
5.57004e-06	1.00844	0.503325	6.36605
5.58004e-06	1.00844	0.503319	6.37123
5.59004e-06	1.00843	0.503313	6.37644
5.60004e-06	1.00843	0.503307	6.38162
5.61004e-06	1.00842	0.5033	6.38681
5.62004e-06	1.00842	0.503294	6.392
5.63004e-06	1.00841	0.503288	6.39723
5.64004e-06	1.00841	0.503281	6.40248
5.65004e-06	1.0084	0.503275	6.40772
5.66004e-06	1.0084	0.503269	6.41299
5.67004e-06	1.00839	0.503262	6.41827
5.68004e-06	1.00838	0.503256	6.42357
5.69004e-06	1.00838	0.50325	6.42886
5.70004e-06	1.00837	0.503243	6.43416
5.71004e-06	1.00837	0.503237	6.43948
5.72004e-06	1.00836	0.50323	6.44476
5.73004e-06	1.00836	0.503224	6.45005
5.74004e-06	1.00835	0.503217	6.45534
5.75004e-06	1.00835	0.503211	6.46067
5.76004e-06	1.00834	0.503204	6.46602
5.77004e-06	1.00833	0.503198	6.47135
5.78004e-06	1.00833	0.503191	6.47673
5.79004e-06	1.00832	0.503185	6.4821
5.80004e-06	1.00832	0.503178	6.48746
5.81004e-06	1.00831	0.503172	6.49284
5.82004e-06	1.00831	0.503165	6.49821
5.83004e-06	1.0083	0.503159	6.50363
5.84004e-06	1.00829	0.503152	6.50905
5.85004e-06	1.00829	0.503146	6.51448
5.86004e-06	1.00828	0.503139	6.51991
5.87004e-06	1.00828	0.503132	6.52534
5.88004e-06	1.00827	0.503126	6.53081
5.89004e-06	1.00827	0.503119	6.53629
5.90004e-06	1.00826	0.503113	6.54176
5.91004e-06	1.00825	0.503106	6.54727
5.92004e-06	1.00825	0.503099	6.55279
5.93004e-06	1.00824	0.503093	6.55829
5.94004e-06	1.00824	0.503086	6.56379
5.95004e-06	1.00823	0.503079	6.56926
5.96004e-06	1.00822	0.503073	6.57476
5.97004e-06	1.00822	0.503066	6.58028
5.98004e-06	1.00821	0.503059	6.58579
5.99004e-06	1.00821	0.503052	6.59131
6.00004e-06	1.0082	0.503045	6.59684
6.01004e-06	1.0082	0.503039	6.60239
6.02004e-06	1.00819	0.503032	6.60793
6.03004e-06	1.00818	0.503025	6.61349
6.04004e-06	1.00818	0.503018	6.61905
6.05004e-06	1.00817	0.503011	6.62462
6.06005e-06	1.00817	0.503005	6.63024
6.07005e-06	1.00816	0.502998	6.63581
6.08005e-06	1.00815	0.502991	6.64139
6.09005e-06	1.00815	0.502984	6.64697
6.10005e-06	1.00814	0.502977	6.65256
6.11005e-06	1.00814	0.50297	6.65818
6.12005e-06	1.00813	0.502963	6.66383
6.13005e-06	1.00812	0.502956	6.66946
6.14005e-06	1.00812	0.502949	6.67511
6.15005e-06	1.00811	0.502942	6.68079
6.16005e-06	1.00811	0.502935	6.68645
6.17005e-06	1.0081	0.502928	6.69211
6.18005e-06	1.00809	0.502921	6.69776
6.19005e-06	1.00809	0.502914	6.70343
6.20005e-06	1.00808	0.502907	6.7091
6.21005e-06	1.00808	0.5029	6.7148
6.22005e-06	1.00807	0.502893	6.72049
6.23005e-06	1.00806	0.502886	6.72617
6.24005e-06	1.00806	0.502879	6.73185
