Nr:	 N:	 X:	 E:
6.8e-07	1.00997	0.504975	4.90957
6.9e-07	1.00997	0.504974	4.91024
7e-07	1.00997	0.504973	4.91093
7.1e-07	1.00997	0.504972	4.91163
7.19999e-07	1.00997	0.504971	4.91235
7.29999e-07	1.00997	0.504971	4.91307
7.39999e-07	1.00997	0.50497	4.91378
7.49999e-07	1.00997	0.504969	4.91454
7.59999e-07	1.00997	0.504968	4.91526
7.69999e-07	1.00997	0.504968	4.91605
7.79999e-07	1.00997	0.504967	4.91679
7.89999e-07	1.00997	0.504966	4.91759
7.99999e-07	1.00996	0.504965	4.91835
8.09999e-07	1.00996	0.504964	4.91916
8.19999e-07	1.00996	0.504963	4.91997
8.29999e-07	1.00996	0.504963	4.92076
8.39999e-07	1.00996	0.504962	4.92162
8.49999e-07	1.00996	0.504961	4.92243
8.59999e-07	1.00996	0.50496	4.92327
8.69999e-07	1.00996	0.504959	4.92415
8.79999e-07	1.00996	0.504958	4.925
8.89999e-07	1.00996	0.504957	4.92585
8.99999e-07	1.00996	0.504956	4.92676
9.09999e-07	1.00995	0.504956	4.92765
9.19999e-07	1.00995	0.504955	4.92853
9.29999e-07	1.00995	0.504953	4.92944
9.39999e-07	1.00995	0.504952	4.93039
9.49999e-07	1.00995	0.504951	4.93132
9.59999e-07	1.00995	0.50495	4.93223
9.69999e-07	1.00995	0.50495	4.93318
9.79999e-07	1.00995	0.504949	4.93417
9.89999e-07	1.00995	0.504947	4.93514
9.99999e-07	1.00994	0.504946	4.9361
1.01e-06	1.00994	0.504945	4.93707
1.02e-06	1.00994	0.504944	4.93808
1.03e-06	1.00994	0.504943	4.93911
1.04e-06	1.00994	0.504942	4.94013
1.05e-06	1.00994	0.504941	4.94113
1.06e-06	1.00994	0.50494	4.94215
1.07e-06	1.00994	0.504939	4.9432
1.08e-06	1.00994	0.504938	4.94428
1.09e-06	1.00994	0.504937	4.94536
1.1e-06	1.00993	0.504936	4.94643
1.11e-06	1.00993	0.504935	4.94749
1.12e-06	1.00993	0.504933	4.94857
1.13e-06	1.00993	0.504932	4.94968
1.14e-06	1.00993	0.504931	4.95081
1.15e-06	1.00993	0.50493	4.95195
1.16e-06	1.00993	0.504929	4.95309
1.17e-06	1.00993	0.504927	4.95421
1.18e-06	1.00992	0.504926	4.95534
1.19e-06	1.00992	0.504925	4.95649
1.2e-06	1.00992	0.504924	4.95767
1.21e-06	1.00992	0.504923	4.95887
1.22e-06	1.00992	0.504921	4.96008
1.23e-06	1.00992	0.50492	4.96129
1.24e-06	1.00992	0.504919	4.96249
1.25e-06	1.00992	0.504918	4.96368
1.26e-06	1.00991	0.504916	4.96489
1.27e-06	1.00991	0.504915	4.96612
1.28e-06	1.00991	0.504914	4.96737
1.29e-06	1.00991	0.504912	4.96865
1.3e-06	1.00991	0.504911	4.96993
1.31e-06	1.00991	0.50491	4.97123
1.32e-06	1.00991	0.504908	4.97251
1.33e-06	1.00991	0.504907	4.9738
1.34e-06	1.0099	0.504905	4.97509
1.35e-06	1.0099	0.504904	4.97638
1.36e-06	1.0099	0.504903	4.97769
1.37e-06	1.0099	0.504901	4.97902
1.38e-06	1.0099	0.5049	4.98038
1.39e-06	1.0099	0.504898	4.98175
1.4e-06	1.0099	0.504897	4.98313
1.41e-06	1.00989	0.504895	4.98452
1.42e-06	1.00989	0.504894	4.9859
1.43e-06	1.00989	0.504893	4.9873
1.44e-06	1.00989	0.504891	4.98869
1.45e-06	1.00989	0.504889	4.99006
1.46e-06	1.00989	0.504888	4.99147
1.47e-06	1.00988	0.504887	4.9929
1.48e-06	1.00988	0.504885	4.99431
1.49e-06	1.00988	0.504883	4.99578
1.5e-06	1.00988	0.504882	4.99726
1.51e-06	1.00988	0.50488	4.99873
1.52e-06	1.00988	0.504879	5.00024
1.53e-06	1.00988	0.504877	5.00174
1.54e-06	1.00987	0.504876	5.00326
1.55e-06	1.00987	0.504874	5.00474
1.56e-06	1.00987	0.504872	5.00627
1.57e-06	1.00987	0.504871	5.00777
1.58e-06	1.00987	0.504869	5.00929
1.59e-06	1.00987	0.504868	5.0108
1.6e-06	1.00986	0.504866	5.01234
1.61e-06	1.00986	0.504864	5.01391
1.62e-06	1.00986	0.504863	5.01548
1.63e-06	1.00986	0.504861	5.01708
1.64e-06	1.00986	0.504859	5.01867
1.65e-06	1.00986	0.504857	5.0203
1.66e-06	1.00985	0.504856	5.02194
1.67e-06	1.00985	0.504854	5.02357
1.68e-06	1.00985	0.504852	5.02523
1.69e-06	1.00985	0.504851	5.02686
1.7e-06	1.00985	0.504849	5.0285
1.71e-06	1.00985	0.504847	5.03017
1.72e-06	1.00984	0.504845	5.03182
1.73e-06	1.00984	0.504844	5.03348
1.74e-06	1.00984	0.504842	5.03517
1.75e-06	1.00984	0.50484	5.03683
1.76e-06	1.00984	0.504838	5.03851
1.77e-06	1.00983	0.504836	5.04024
1.78e-06	1.00983	0.504834	5.04196
1.79e-06	1.00983	0.504832	5.04369
1.8e-06	1.00983	0.504831	5.04546
1.81e-06	1.00983	0.504829	5.04723
1.82e-06	1.00983	0.504827	5.04899
1.83e-06	1.00982	0.504825	5.05078
1.84e-06	1.00982	0.504823	5.05261
1.85e-06	1.00982	0.504821	5.05442
1.86e-06	1.00982	0.504819	5.05622
1.87e-06	1.00982	0.504817	5.05805
1.88e-06	1.00981	0.504815	5.05989
1.89e-06	1.00981	0.504813	5.0617
1.9e-06	1.00981	0.504811	5.06352
1.91e-06	1.00981	0.504809	5.06537
1.92e-06	1.00981	0.504807	5.06723
1.93e-06	1.0098	0.504806	5.06909
1.94e-06	1.0098	0.504803	5.07093
1.95e-06	1.0098	0.504801	5.07281
1.96e-06	1.0098	0.504799	5.07471
1.97e-06	1.0098	0.504797	5.0766
1.98e-06	1.00979	0.504795	5.07849
1.99e-06	1.00979	0.504793	5.08041
2e-06	1.00979	0.504791	5.08236
2.01e-06	1.00979	0.504789	5.08433
2.02e-06	1.00979	0.504787	5.0863
2.03e-06	1.00978	0.504785	5.08827
2.04e-06	1.00978	0.504783	5.09026
2.05e-06	1.00978	0.504781	5.09227
2.06e-06	1.00978	0.504778	5.09429
2.07e-06	1.00978	0.504776	5.0963
2.08e-06	1.00977	0.504774	5.09831
2.09e-06	1.00977	0.504772	5.10034
2.1e-06	1.00977	0.50477	5.1024
2.11e-06	1.00977	0.504768	5.10446
2.12e-06	1.00977	0.504765	5.10652
2.13e-06	1.00976	0.504763	5.10856
2.14e-06	1.00976	0.504761	5.11062
2.15e-06	1.00976	0.504758	5.11271
2.16e-06	1.00976	0.504756	5.11479
2.17e-06	1.00975	0.504754	5.11687
2.18e-06	1.00975	0.504752	5.11896
2.19e-06	1.00975	0.504749	5.12104
2.2e-06	1.00975	0.504747	5.12314
2.21e-06	1.00975	0.504745	5.12528
2.22e-06	1.00974	0.504743	5.12743
2.23e-06	1.00974	0.50474	5.12958
2.24e-06	1.00974	0.504738	5.13175
2.25e-06	1.00974	0.504735	5.13389
2.26e-06	1.00973	0.504733	5.13608
2.27e-06	1.00973	0.504731	5.13827
2.28e-06	1.00973	0.504728	5.14049
2.29e-06	1.00973	0.504726	5.14273
2.3e-06	1.00972	0.504724	5.14495
2.31e-06	1.00972	0.504721	5.14719
2.32e-06	1.00972	0.504719	5.14942
2.33e-06	1.00972	0.504716	5.15169
2.34e-06	1.00971	0.504714	5.15397
2.35e-06	1.00971	0.504711	5.15628
2.36e-06	1.00971	0.504709	5.1586
2.37e-06	1.00971	0.504706	5.16091
2.38e-06	1.00971	0.504704	5.16322
2.39e-06	1.0097	0.504701	5.16552
2.4e-06	1.0097	0.504699	5.16785
2.41e-06	1.0097	0.504696	5.17017
2.42e-06	1.0097	0.504694	5.17254
2.43e-06	1.00969	0.504691	5.17489
2.44e-06	1.00969	0.504689	5.17725
2.45e-06	1.00969	0.504686	5.1796
2.46e-06	1.00969	0.504683	5.18194
2.47e-06	1.00968	0.504681	5.18432
2.48e-06	1.00968	0.504678	5.18668
2.49e-06	1.00968	0.504676	5.18908
2.5e-06	1.00968	0.504673	5.19151
2.51e-06	1.00967	0.50467	5.19392
2.52e-06	1.00967	0.504668	5.19636
2.53e-06	1.00967	0.504665	5.19878
2.54e-06	1.00967	0.504662	5.2012
2.55e-06	1.00966	0.50466	5.20365
2.56e-06	1.00966	0.504657	5.20609
2.57e-06	1.00966	0.504654	5.20855
2.58e-06	1.00966	0.504651	5.21105
2.59e-06	1.00965	0.504649	5.21354
2.6e-06	1.00965	0.504646	5.21605
2.61e-06	1.00965	0.504643	5.21858
2.62e-06	1.00964	0.504641	5.22109
2.63e-06	1.00964	0.504638	5.2236
2.64e-06	1.00964	0.504635	5.22615
2.65e-06	1.00964	0.504632	5.22869
2.66e-06	1.00963	0.504629	5.23125
2.67e-06	1.00963	0.504626	5.23386
2.68e-06	1.00963	0.504624	5.23648
2.69e-06	1.00963	0.504621	5.23909
2.7e-06	1.00962	0.504618	5.24172
2.71e-06	1.00962	0.504615	5.24437
2.72e-06	1.00962	0.504612	5.24699
2.73e-06	1.00962	0.504609	5.24962
2.74e-06	1.00961	0.504606	5.25228
2.75e-06	1.00961	0.504603	5.25493
2.76e-06	1.00961	0.5046	5.25759
2.77e-06	1.0096	0.504597	5.26028
2.78e-06	1.0096	0.504595	5.263
2.79e-06	1.0096	0.504591	5.2657
2.8e-06	1.0096	0.504588	5.2684
2.81e-06	1.00959	0.504586	5.27112
2.82e-06	1.00959	0.504583	5.27384
2.83e-06	1.00959	0.504579	5.27655
2.84e-06	1.00958	0.504577	5.27926
2.85e-06	1.00958	0.504573	5.28201
2.86e-06	1.00958	0.504571	5.28477
2.87e-06	1.00958	0.504567	5.28751
2.88e-06	1.00957	0.504564	5.29028
2.89e-06	1.00957	0.504561	5.29308
2.9e-06	1.00957	0.504558	5.2959
2.91e-06	1.00956	0.504555	5.29869
2.92e-06	1.00956	0.504552	5.30149
2.93e-06	1.00956	0.504549	5.30431
2.94e-06	1.00956	0.504546	5.30713
2.95e-06	1.00955	0.504542	5.30994
2.96e-06	1.00955	0.504539	5.31275
2.97e-06	1.00955	0.504536	5.31557
2.98e-06	1.00954	0.504533	5.31843
2.99e-06	1.00954	0.50453	5.3213
3e-06	1.00954	0.504526	5.32417
3.01e-06	1.00953	0.504523	5.32705
3.02e-06	1.00953	0.50452	5.32994
3.03e-06	1.00953	0.504517	5.33287
3.04e-06	1.00952	0.504513	5.33579
3.05e-06	1.00952	0.50451	5.3387
3.06e-06	1.00952	0.504507	5.3416
3.07e-06	1.00952	0.504504	5.34454
3.08e-06	1.00951	0.5045	5.34749
3.09e-06	1.00951	0.504497	5.35044
3.1e-06	1.00951	0.504494	5.35339
3.11e-06	1.0095	0.50449	5.35636
3.12e-06	1.0095	0.504487	5.35936
3.13e-06	1.0095	0.504483	5.36239
3.14e-06	1.00949	0.50448	5.36542
3.15e-06	1.00949	0.504477	5.36847
3.16e-06	1.00949	0.504474	5.37151
3.17e-06	1.00948	0.50447	5.37458
3.18e-06	1.00948	0.504467	5.37765
3.19e-06	1.00948	0.504463	5.38075
3.2e-06	1.00947	0.50446	5.38381
3.21e-06	1.00947	0.504456	5.3869
3.22e-06	1.00947	0.504453	5.38997
3.23e-06	1.00947	0.504449	5.39307
3.24e-06	1.00946	0.504446	5.39621
3.25e-06	1.00946	0.504442	5.39933
3.26e-06	1.00946	0.504439	5.40247
3.27e-06	1.00945	0.504435	5.40559
3.28e-06	1.00945	0.504432	5.40876
3.29e-06	1.00945	0.504428	5.41195
3.3e-06	1.00944	0.504425	5.41515
3.31e-06	1.00944	0.504421	5.41836
3.32e-06	1.00944	0.504418	5.42155
3.33e-06	1.00943	0.504414	5.42474
3.34e-06	1.00943	0.50441	5.42796
3.35e-06	1.00943	0.504407	5.43117
3.36e-06	1.00942	0.504403	5.43442
3.37e-06	1.00942	0.504399	5.43764
3.38e-06	1.00942	0.504396	5.44086
3.39e-06	1.00941	0.504392	5.4441
3.4e-06	1.00941	0.504388	5.44734
3.41e-06	1.00941	0.504384	5.45061
3.42e-06	1.0094	0.504381	5.45391
3.43e-06	1.0094	0.504377	5.4572
3.44e-06	1.0094	0.504373	5.46051
3.45e-06	1.00939	0.50437	5.46383
3.46e-06	1.00939	0.504366	5.46714
3.47e-06	1.00938	0.504362	5.47047
3.48e-06	1.00938	0.504358	5.47384
3.49e-06	1.00938	0.504355	5.47719
3.5e-06	1.00937	0.504351	5.48055
3.51e-06	1.00937	0.504347	5.48392
3.52e-06	1.00937	0.504343	5.48727
3.53e-06	1.00936	0.504339	5.49061
3.54e-06	1.00936	0.504336	5.49398
3.55e-06	1.00936	0.504332	5.49737
3.56e-06	1.00935	0.504328	5.50075
3.57e-06	1.00935	0.504324	5.50417
3.58e-06	1.00935	0.50432	5.50758
3.59e-06	1.00934	0.504316	5.51097
3.6e-06	1.00934	0.504312	5.51439
3.61e-06	1.00934	0.504308	5.51784
3.62e-06	1.00933	0.504304	5.52128
3.63e-06	1.00933	0.5043	5.52474
3.64e-06	1.00932	0.504296	5.52824
3.65e-06	1.00932	0.504292	5.53175
3.66e-06	1.00932	0.504288	5.53522
3.67e-06	1.00931	0.504284	5.53871
3.68e-06	1.00931	0.50428	5.54222
3.69001e-06	1.00931	0.504276	5.54571
3.70001e-06	1.0093	0.504272	5.54923
3.71001e-06	1.0093	0.504268	5.55277
3.72001e-06	1.00929	0.504264	5.55632
3.73001e-06	1.00929	0.50426	5.55987
3.74001e-06	1.00929	0.504256	5.56339
3.75001e-06	1.00928	0.504252	5.56695
3.76001e-06	1.00928	0.504247	5.57051
3.77001e-06	1.00928	0.504243	5.57406
3.78001e-06	1.00927	0.504239	5.57766
3.79001e-06	1.00927	0.504235	5.58128
3.80001e-06	1.00926	0.504231	5.58493
3.81001e-06	1.00926	0.504227	5.58856
3.82001e-06	1.00926	0.504223	5.59221
3.83001e-06	1.00925	0.504218	5.59586
3.84001e-06	1.00925	0.504214	5.59953
3.85001e-06	1.00925	0.50421	5.60319
3.86001e-06	1.00924	0.504206	5.60688
3.87001e-06	1.00924	0.504201	5.61059
3.88001e-06	1.00923	0.504197	5.61434
3.89001e-06	1.00923	0.504193	5.61807
3.90001e-06	1.00923	0.504189	5.6218
3.91001e-06	1.00922	0.504184	5.62552
3.92001e-06	1.00922	0.50418	5.62927
3.93001e-06	1.00921	0.504176	5.633
3.94001e-06	1.00921	0.504171	5.63673
3.95001e-06	1.00921	0.504167	5.64048
3.96001e-06	1.0092	0.504162	5.64428
3.97001e-06	1.0092	0.504158	5.64807
3.98001e-06	1.0092	0.504154	5.65187
3.99001e-06	1.00919	0.504149	5.65566
4.00001e-06	1.00919	0.504145	5.65948
4.01001e-06	1.00918	0.50414	5.6633
4.02001e-06	1.00918	0.504136	5.66712
4.03001e-06	1.00917	0.504131	5.67095
4.04001e-06	1.00917	0.504127	5.67478
4.05001e-06	1.00917	0.504122	5.67867
4.06001e-06	1.00916	0.504118	5.68257
4.07001e-06	1.00916	0.504114	5.68648
4.08001e-06	1.00915	0.504109	5.6904
4.09001e-06	1.00915	0.504104	5.6943
4.10001e-06	1.00915	0.5041	5.69824
4.11001e-06	1.00914	0.504095	5.70216
4.12001e-06	1.00914	0.504091	5.70608
4.13001e-06	1.00913	0.504086	5.71
4.14001e-06	1.00913	0.504081	5.71393
4.15001e-06	1.00913	0.504077	5.71791
4.16001e-06	1.00912	0.504072	5.72188
4.17001e-06	1.00912	0.504068	5.72586
4.18001e-06	1.00911	0.504063	5.72985
4.19001e-06	1.00911	0.504058	5.73382
4.20001e-06	1.00911	0.504054	5.73782
4.21001e-06	1.0091	0.504049	5.74182
4.22001e-06	1.0091	0.504044	5.74581
4.23001e-06	1.00909	0.504039	5.74981
4.24001e-06	1.00909	0.504035	5.75381
4.25001e-06	1.00908	0.50403	5.75783
4.26001e-06	1.00908	0.504025	5.76191
4.27001e-06	1.00908	0.50402	5.76598
4.28001e-06	1.00907	0.504016	5.77007
4.29002e-06	1.00907	0.504011	5.77416
4.30002e-06	1.00906	0.504006	5.77824
4.31002e-06	1.00906	0.504001	5.78235
4.32002e-06	1.00905	0.503997	5.78649
4.33002e-06	1.00905	0.503992	5.7906
4.34002e-06	1.00905	0.503987	5.7947
4.35002e-06	1.00904	0.503982	5.79884
4.36002e-06	1.00904	0.503977	5.80298
4.37002e-06	1.00903	0.503972	5.80714
4.38002e-06	1.00903	0.503967	5.81134
4.39002e-06	1.00902	0.503962	5.81553
4.40002e-06	1.00902	0.503957	5.8197
4.41002e-06	1.00902	0.503953	5.8239
4.42002e-06	1.00901	0.503948	5.82811
4.43002e-06	1.00901	0.503943	5.83229
4.44002e-06	1.009	0.503938	5.83651
4.45002e-06	1.009	0.503933	5.84072
4.46002e-06	1.00899	0.503928	5.84489
4.47002e-06	1.00899	0.503923	5.8491
4.48002e-06	1.00898	0.503918	5.85332
4.49002e-06	1.00898	0.503913	5.85755
4.50002e-06	1.00898	0.503908	5.86182
4.51002e-06	1.00897	0.503903	5.86609
4.52002e-06	1.00897	0.503897	5.87037
4.53002e-06	1.00896	0.503892	5.87462
4.54002e-06	1.00896	0.503887	5.87891
4.55002e-06	1.00895	0.503882	5.88322
4.56002e-06	1.00895	0.503877	5.88751
4.57002e-06	1.00894	0.503872	5.89182
4.58002e-06	1.00894	0.503867	5.89614
4.59002e-06	1.00894	0.503861	5.90045
4.60002e-06	1.00893	0.503856	5.90475
4.61002e-06	1.00893	0.503851	5.90911
4.62002e-06	1.00892	0.503846	5.91348
4.63002e-06	1.00892	0.503841	5.91787
4.64002e-06	1.00891	0.503836	5.92225
4.65002e-06	1.00891	0.50383	5.92667
4.66002e-06	1.0089	0.503825	5.93107
4.67002e-06	1.0089	0.50382	5.93548
4.68002e-06	1.00889	0.503814	5.93988
4.69002e-06	1.00889	0.503809	5.94433
4.70002e-06	1.00888	0.503804	5.94876
4.71002e-06	1.00888	0.503799	5.95319
4.72002e-06	1.00888	0.503793	5.9576
4.73002e-06	1.00887	0.503788	5.96205
4.74002e-06	1.00887	0.503783	5.96648
4.75002e-06	1.00886	0.503777	5.97093
4.76002e-06	1.00886	0.503772	5.9754
4.77002e-06	1.00885	0.503766	5.9799
4.78002e-06	1.00885	0.503761	5.98442
4.79002e-06	1.00884	0.503756	5.98891
4.80002e-06	1.00884	0.50375	5.99342
4.81002e-06	1.00883	0.503745	5.99793
4.82002e-06	1.00883	0.503739	6.00246
4.83002e-06	1.00882	0.503734	6.00698
4.84002e-06	1.00882	0.503728	6.01152
4.85002e-06	1.00881	0.503723	6.01607
4.86003e-06	1.00881	0.503717	6.02062
4.87002e-06	1.0088	0.503712	6.02518
4.88003e-06	1.0088	0.503706	6.02972
4.89003e-06	1.00879	0.503701	6.0343
4.90003e-06	1.00879	0.503695	6.03889
4.91003e-06	1.00878	0.50369	6.04351
4.92003e-06	1.00878	0.503684	6.04815
4.93003e-06	1.00877	0.503678	6.05279
4.94003e-06	1.00877	0.503673	6.05748
4.95003e-06	1.00876	0.503667	6.06214
4.96003e-06	1.00876	0.503662	6.0668
4.97003e-06	1.00875	0.503656	6.07148
4.98003e-06	1.00875	0.50365	6.07617
4.99003e-06	1.00875	0.503645	6.08089
5.00003e-06	1.00874	0.503639	6.0856
5.01003e-06	1.00874	0.503633	6.09029
5.02003e-06	1.00873	0.503628	6.09501
5.03003e-06	1.00873	0.503622	6.09974
5.04003e-06	1.00872	0.503616	6.10447
5.05003e-06	1.00872	0.503611	6.1092
5.06003e-06	1.00871	0.503605	6.11392
5.07003e-06	1.00871	0.503599	6.11871
5.08003e-06	1.0087	0.503593	6.12351
5.09003e-06	1.0087	0.503588	6.12831
5.10003e-06	1.00869	0.503582	6.13313
5.11003e-06	1.00869	0.503576	6.13793
5.12003e-06	1.00868	0.50357	6.14272
5.13003e-06	1.00868	0.503564	6.14756
5.14003e-06	1.00867	0.503558	6.15238
5.15003e-06	1.00866	0.503553	6.15719
5.16003e-06	1.00866	0.503547	6.16202
5.17003e-06	1.00866	0.503541	6.16685
5.18003e-06	1.00865	0.503535	6.1717
5.19003e-06	1.00864	0.503529	6.17658
5.20003e-06	1.00864	0.503523	6.18142
5.21003e-06	1.00863	0.503517	6.18626
5.22003e-06	1.00863	0.503511	6.19113
5.23003e-06	1.00862	0.503505	6.19601
5.24003e-06	1.00862	0.503499	6.20092
5.25003e-06	1.00861	0.503493	6.20585
5.26003e-06	1.00861	0.503487	6.21078
5.27003e-06	1.0086	0.503481	6.21573
5.28003e-06	1.0086	0.503475	6.2207
5.29003e-06	1.00859	0.503469	6.22568
5.30003e-06	1.00859	0.503463	6.23063
5.31003e-06	1.00858	0.503457	6.23561
5.32003e-06	1.00858	0.503451	6.24058
5.33003e-06	1.00857	0.503445	6.24556
5.34003e-06	1.00857	0.503439	6.25057
5.35003e-06	1.00856	0.503433	6.25559
5.36003e-06	1.00856	0.503427	6.2606
5.37003e-06	1.00855	0.50342	6.26561
5.38003e-06	1.00855	0.503414	6.27066
5.39003e-06	1.00854	0.503408	6.27569
5.40003e-06	1.00853	0.503402	6.28075
5.41003e-06	1.00853	0.503396	6.2858
5.42003e-06	1.00852	0.503389	6.29087
5.43003e-06	1.00852	0.503383	6.29593
5.44003e-06	1.00851	0.503377	6.30104
5.45003e-06	1.00851	0.503371	6.30617
5.46004e-06	1.0085	0.503364	6.31133
5.47003e-06	1.0085	0.503358	6.31645
5.48004e-06	1.00849	0.503352	6.3216
5.49004e-06	1.00849	0.503346	6.32673
5.50004e-06	1.00848	0.503339	6.33186
5.51004e-06	1.00848	0.503333	6.337
5.52004e-06	1.00847	0.503327	6.34217
5.53004e-06	1.00846	0.50332	6.34732
5.54004e-06	1.00846	0.503314	6.35246
5.55004e-06	1.00845	0.503307	6.35763
5.56004e-06	1.00845	0.503301	6.36281
5.57004e-06	1.00844	0.503295	6.368
5.58004e-06	1.00844	0.503288	6.37318
5.59004e-06	1.00843	0.503282	6.3784
5.60004e-06	1.00843	0.503276	6.38359
5.61004e-06	1.00842	0.503269	6.38879
5.62004e-06	1.00842	0.503263	6.39399
5.63004e-06	1.00841	0.503256	6.39923
5.64004e-06	1.0084	0.50325	6.40449
5.65004e-06	1.0084	0.503243	6.40974
5.66004e-06	1.00839	0.503237	6.41502
5.67004e-06	1.00839	0.50323	6.42031
5.68004e-06	1.00838	0.503223	6.42561
5.69004e-06	1.00838	0.503217	6.43091
5.70004e-06	1.00837	0.50321	6.43622
5.71004e-06	1.00837	0.503204	6.44155
5.72004e-06	1.00836	0.503197	6.44684
5.73004e-06	1.00835	0.503191	6.45214
5.74004e-06	1.00835	0.503184	6.45744
5.75004e-06	1.00834	0.503178	6.46278
5.76004e-06	1.00834	0.503171	6.46813
5.77004e-06	1.00833	0.503164	6.47347
5.78004e-06	1.00833	0.503157	6.47886
5.79004e-06	1.00832	0.503151	6.48424
5.80004e-06	1.00831	0.503144	6.48961
5.81004e-06	1.00831	0.503137	6.49499
5.82004e-06	1.0083	0.503131	6.50038
5.83004e-06	1.0083	0.503124	6.50581
5.84004e-06	1.00829	0.503117	6.51124
5.85004e-06	1.00829	0.503111	6.51667
5.86004e-06	1.00828	0.503104	6.52211
5.87004e-06	1.00827	0.503097	6.52755
5.88004e-06	1.00827	0.50309	6.53303
5.89004e-06	1.00826	0.503083	6.53852
5.90004e-06	1.00826	0.503077	6.544
5.91004e-06	1.00825	0.50307	6.54952
5.92004e-06	1.00825	0.503063	6.55505
5.93004e-06	1.00824	0.503056	6.56055
5.94004e-06	1.00823	0.503049	6.56606
5.95004e-06	1.00823	0.503042	6.57155
5.96004e-06	1.00822	0.503036	6.57705
5.97004e-06	1.00822	0.503029	6.58258
5.98004e-06	1.00821	0.503022	6.5881
5.99004e-06	1.0082	0.503015	6.59363
6.00004e-06	1.0082	0.503008	6.59917
6.01004e-06	1.00819	0.503001	6.60472
6.02004e-06	1.00819	0.502994	6.61028
6.03004e-06	1.00818	0.502987	6.61584
6.04004e-06	1.00817	0.50298	6.62141
6.05004e-06	1.00817	0.502973	6.62699
6.06005e-06	1.00816	0.502966	6.63262
6.07005e-06	1.00816	0.502959	6.6382
6.08005e-06	1.00815	0.502952	6.64379
6.09005e-06	1.00815	0.502945	6.64937
6.10005e-06	1.00814	0.502938	6.65498
6.11005e-06	1.00813	0.502931	6.6606
6.12005e-06	1.00813	0.502924	6.66626
6.13005e-06	1.00812	0.502916	6.67191
6.14005e-06	1.00812	0.502909	6.67756
6.15005e-06	1.00811	0.502902	6.68325
6.16005e-06	1.0081	0.502895	6.68892
6.17005e-06	1.0081	0.502888	6.69459
6.18005e-06	1.00809	0.502881	6.70025
6.19005e-06	1.00809	0.502873	6.70592
6.20005e-06	1.00808	0.502866	6.7116
6.21005e-06	1.00807	0.502859	6.71732
6.22005e-06	1.00807	0.502852	6.72301
6.23005e-06	1.00806	0.502845	6.7287
6.24005e-06	1.00806	0.502837	6.73438
